GeneID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
ENSDARG00000053586,6.364117,4.400054,3.267113,3.137798,12.428597,2.837734,4.92846,6.805197,7.925364,5.72779,19.428553,12.717024,9.275434,12.712893,6.16104,28.139425,55.473385,40.515045,108.301895,95.943878,118.493469,91.399498,115.32531,99.084862,117.509972,109.515579,79.04612,70.012215,97.958588,87.038841,61.212643,47.661098,34.657043,24.243622,16.323044,16.328831,7.897289,6.969418,1.105359,2.850044,0.718161,1.994712,0,1.259653,3.17291,3.223939,2.313076,1.53079,1.439787,0.842663
ENSDARG00000053609,0,0,2.178075,0,0,0,0.547607,0,0.880596,0.715974,1.942855,0,1.585253,1.544871,1.232208,2.912052,7.484323,11.165007,13.532424,10.513461,19.972961,12.291295,14.317966,9.411025,16.854092,7.590352,6.310134,11.591482,7.951472,8.355744,8.418097,6.438276,9.640246,3.439384,5.215024,1.035011,1.752748,0,1.920255,0.664522,0,0.458017,0.773193,0.545596,1.742872,0,0,0,0,0
ENSDARG00000053619,0,2.200027,0,2.091866,0,0,0,0,0,0.715974,0,12.717024,1.585253,1.757225,3.51964,5.020424,12.4888,4.508152,17.407923,17.846434,21.851084,15.831088,17.888117,13.742697,20.661917,12.247558,13.672963,18.248795,18.534649,14.58803,10.649261,17.621183,10.90864,7.378386,5.515251,3.411479,5.953817,4.009885,2.664157,2.420367,0.718161,1.374052,0,0,0,0.636326,0.462615,0,0.983835,0
ENSDARG00000053625,0,0.733342,0,2.091866,0,0,0.547607,0.972171,0,1.431948,0,0,0.792627,1.029914,0,2.572839,1.74468,2.19156,4.998134,5.290801,7.711604,8.592821,6.329515,11.175788,5.897012,12.212106,9.33522,11.090572,6.374909,12.507551,14.499874,19.330297,21.619015,16.022207,12.209083,19.932985,16.836197,8.198449,13.158317,2.420367,2.512534,3.347377,2.922538,1.63679,0,0,0.462615,0,0,0.867891
ENSDARG00000053656,5.091294,2.200027,3.267113,3.137798,1.553575,0,2.738033,1.944342,1.761192,7.159738,3.88571,12.717024,10.304145,4.634614,12.145096,6.07461,17.936951,26.688562,52.524483,60.658852,55.682365,51.978352,39.702103,31.023436,46.42831,37.101372,44.064697,50.844536,48.698051,46.544628,29.077246,27.46209,21.193863,17.191151,19.808783,13.170294,7.650989,8.340525,1.487804,1.372937,0,1.994712,0.386597,1.97371,1.027853,4.517745,3.345314,2.140249,0.503906,0
ENSDARG00000053663,0,0.733342,0,1.045933,0,0,0,0,0,0.715974,0,0,2.37788,0.514957,6.777144,4.448978,3.773269,3.16161,7.637759,12.846539,6.304107,5.839217,9.556107,7.226593,6.800936,4.736009,7.856136,9.576695,10.181761,9.588389,10.874887,9.763392,4.32189,0.430172,7.211934,2.788444,2.786102,1.366408,1.849261,0,0,0.65919,0,0.714057,0,2.545305,0.462615,0,0.479929,2.603673
ENSDARG00000053668,7.63694,6.600081,7.623263,10.459328,3.107149,0,9.309312,5.833026,12.328344,8.591686,21.371408,25.434048,11.653315,21.537949,23.057983,34.678501,92.814117,115.081421,154.128098,205.825607,191.052597,166.82811,143.80249,138.017456,172.586639,179.452042,173.912003,151.194717,174.436935,171.414154,142.033783,106.315498,65.118828,68.886208,45.791351,43.427204,29.892488,13.531404,6.504667,6.740765,2.513564,4.229126,5.071883,1.80525,3.17291,0,2.775692,4.436434,3.935338,1.735782
ENSDARG00000053684,38.184704,58.667385,58.808029,44.975109,35.73222,25.53961,37.237247,30.137302,43.149208,57.993877,170.971268,76.302139,117.730606,106.569572,198.372131,396.274292,690.055054,1174.140869,1303.935303,1582.028687,1535.321167,1441.624634,1148.357544,1077.478149,1050.995972,935.798828,1045.307983,734.830566,654.887207,649.328857,535.427124,478.330231,363.649231,518.594055,328.991669,286.33844,226.332626,183.452866,91.170799,70.492027,38.35162,17.751234,23.163944,11.336878,12.602289,9.587201,11.423789,10.247723,10.702296,9.496345
ENSDARG00000053685,2.545647,4.400054,5.445188,5.229664,3.107149,2.837734,7.666492,1.944342,2.641788,3.579869,11.657131,0,9.511518,12.944711,6.16104,12.14922,37.600914,63.732182,49.599548,65.821327,71.035652,60.723965,64.264648,64.745232,57.785095,75.132011,54.417969,87.399841,59.828812,56.988605,57.507206,48.127811,48.112106,38.898129,32.799007,20.77194,12.917332,15.174603,9.132808,5.45461,3.828819,5.123774,1.546386,5.207072,6.859746,5.790397,3.997804,5.660114,2.951504,1.710554
ENSDARG00000053691,2.545647,0,0,2.091866,0,0,1.64282,0,0,0.715974,0,0,0.792627,0.514957,1.583949,11.541227,7.200415,14.044945,17.268314,30.829918,20.670406,20.329525,11.215042,15.595375,19.526443,17.001255,16.606464,10.59312,14.485823,9.5895,10.283905,14.592154,9.211289,12.750539,8.415389,3.740556,3.223461,6.109178,2.302699,1.893275,7.207466,2.050385,2.319579,1.091193,0.513927,0.636326,0.462615,1.989075,0.983835,6.075236
ENSDARG00000053695,0,0,0,0,0,0,0.547607,0.972171,0,0.715974,3.88571,0,1.070898,1.544871,0.616104,2.322332,11.70203,5.537201,11.702396,21.572067,22.957808,14.569437,14.837816,11.556248,16.145687,10.805074,13.172096,17.160366,17.465498,14.998081,8.590902,9.573305,4.928133,6.384924,4.016404,4.235431,4.145492,2.643477,2.366698,0.664522,0.598124,0.676333,2.149345,2.14217,1.742872,3.839111,1.115105,0,0.479929,0.867891
ENSDARG00000053716,0,0,0,1.045933,0,0,0,0,0.880596,0.715974,1.942855,0,1.585253,1.544871,0.616104,0.232233,5.018879,6.82053,10.762494,11.795001,9.754438,11.459649,10.130822,6.305261,8.76149,9.662691,7.501386,8.05929,10.936807,11.106888,5.365365,4.828718,8.955814,2.143095,3.17549,3.120902,2.269509,0.455469,3.330069,3.937489,1.077242,1.117207,0.386597,2.350846,1.027853,1.272652,1.57772,1.374855,0.983835,0
ENSDARG00000053753,0,0,0,0,0,0,1.095213,0,0,0.715974,1.942855,0,1.585253,0,0,0,1.158144,4.031197,2.913046,2.920736,4.104815,3.246975,1.701212,2.276381,3.857613,3.703054,4.651079,4.27472,3.017482,2.236294,4.860278,3.066582,0.792442,0.18325,0.21269,0,1.224244,0,0,0,0,0,0,0.545596,0,0,0,0,0,0
ENSDARG00000053776,0,0,1.089038,1.045933,0,0,0,0,0,0,0,0,0,0.514957,0.616104,2.108372,2.603988,0.719984,3.766451,1.422319,4.112287,4.72274,3.31833,2.981802,1.953676,2.095694,0.807432,1.849017,2.999343,1.206867,1.224451,0.305111,0.606243,0,1.19862,2.626028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSDARG00000053792,1.272823,0,0,1.045933,0,0,0.547607,0,2.641788,0.715974,0,0,2.141796,1.029914,0.616104,1.518653,10.576245,6.636499,14.376771,12.922276,15.012059,11.84489,17.465866,15.013916,13.629432,15.295723,12.620268,8.562121,14.611263,16.645224,11.897909,6.080143,5.244624,1.776595,6.999244,1.756814,0.584249,0.910939,0.368453,0,0.359081,0.65919,0,0.714057,0,0,0,1.22368,0,0
ENSDARG00000053800,0,2.200027,1.089038,0,4.660724,0,1.095213,3.888684,1.761192,4.295843,5.828566,0,4.241404,3.160527,3.784003,5.842377,18.785648,23.026819,23.703659,23.518764,31.422743,31.889698,20.019684,21.804195,19.250237,26.078281,24.179125,24.50948,20.91872,16.823212,16.766582,5.553965,7.608581,3.927458,10.102225,8.704553,0.584249,0.910939,0,0,0.718161,0.65919,0,0,1.228945,0,0,0.458285,1.439787,0
ENSDARG00000053805,0,0,0,0,0,0,0.547607,0.972171,0,1.431948,0,0,0.278271,2.059828,0,1.393399,5.736377,13.415565,16.93058,14.538638,22.54044,17.399332,17.946142,17.711637,14.42695,14.135653,15.303356,8.367459,7.856001,11.641148,8.973051,6.270231,5.725031,6.93667,3.097972,3.328581,1.617603,1.366408,0.736906,0.852599,0,1.318379,0,1.259653,0.513927,0.636326,0,0.91657,0.503906,0
ENSDARG00000053840,0,0,0,1.045933,0,0,1.095213,0,0,0,0,0,0,1.544871,0.616104,1.750886,2.564046,6.225579,9.681693,4.984339,9.991852,15.34833,12.221922,10.202982,9.284646,11.776073,7.39348,5.507398,7.036661,10.75395,4.429254,9.641881,3.533905,1.959845,3.17549,1.983742,1.156587,2.096631,0,0.950015,0.598124,0.65919,0,0.545596,0,2.587613,0,1.53079,0,0.867891
ENSDARG00000053855,0,0.733342,0,1.045933,0,0,0,0,0.880596,0,0,0,0,1.029914,0.967845,0,1.893836,1.721641,3.668678,3.179461,3.136484,4.112985,3.184315,1.497378,0.569457,4.213902,7.052271,0.616339,2.573159,4.223619,3.031996,1.693603,2.918749,1.043595,1.841699,1.364088,0.449104,0.910939,0.368453,0,0,0,0,0,0,0,0,0,0,0
ENSDARG00000053857,1.272823,1.466685,0,2.091866,0,0,1.64282,0.972171,0,2.863895,1.942855,0,1.585253,3.089742,2.464416,12.84592,10.325458,15.916188,20.14113,23.723185,25.93223,26.31708,25.056784,20.357946,27.903677,20.323725,23.878496,19.344524,17.738548,16.360764,14.613908,11.030329,9.128644,6.948213,6.428673,3.721307,0.584249,0.455469,1.183349,0.950015,0,0,0.386597,0,0.715019,0,0,0,0.983835,0.867891
ENSDARG00000053858,2.545647,1.466685,6.534225,2.091866,0,5.675469,1.64282,0,1.761192,2.863895,9.714276,12.717024,3.170506,3.089742,5.544936,7.003543,24.693453,37.067551,33.797085,41.379734,40.104866,31.9231,38.2019,39.270164,34.567402,41.140686,31.415766,34.210514,38.081844,35.550858,39.878094,28.781961,26.979258,17.878008,23.780445,22.51375,12.762177,7.198171,10.650139,3.651996,2.154483,2.011855,2.319579,1.428113,1.228945,1.272652,3.725063,1.374855,1.919716,1.710554
ENSDARG00000053864,0,0,0,0,0,0,0,2.916513,0,0.715974,1.942855,0,0,1.171484,4.751848,2.215352,7.593537,5.634842,7.232499,11.734818,15.766793,7.682047,10.474841,6.097814,10.860992,11.615184,8.404762,3.281737,7.93301,9.157825,11.314815,7.689745,6.209896,4.905385,1.556501,3.513628,3.235373,0,1.126346,0.332261,0,0,2.535942,0,0.715019,0,0.462615,0,0.503906,0
ENSDARG00000053884,1.272823,0.733342,0,2.091866,3.107149,0,0,1.944342,4.40298,2.147922,1.942855,0,0.792627,2.64557,6.335797,3.019032,9.731339,12.364769,22.121361,31.893553,23.677052,29.503101,17.594479,23.059065,22.327377,19.198267,21.556547,23.311075,27.115725,25.844637,15.595942,19.520428,9.189008,7.48642,4.644453,4.443109,3.8752,0,3.181593,1.470353,1.555329,0,0,0,0.513927,0.636326,0,0,0.983835,0
ENSDARG00000053890,1.272823,0,0,0,0,0,0.547607,0.972171,0,0,5.828566,0,0,0.514957,1.583949,0.464466,3.48936,7.631119,8.83759,7.764296,10.883429,11.238028,13.664559,7.731764,9.089128,8.077846,11.929092,9.241555,10.067828,9.014765,9.987168,8.947614,4.737478,3.566729,3.533371,2.584147,1.414967,0.455469,2.210719,0.520338,0.359081,0.458017,2.149345,0,0,1.293806,0,0,0,0
ENSDARG00000053896,0,0,0,1.045933,0,0,0,0,0.880596,0,1.942855,0,0,1.029914,0,0.232233,1.158144,0.876624,1.224597,1.450681,5.916307,3.540005,0.567071,1.858092,1.142352,2.509211,1.928199,2.420323,3.280096,2.910843,3.278866,5.370365,1.403141,3.136557,1.333791,2.070023,1.168499,5.286954,0.368453,0.950015,1.884046,0,0.386597,0,0,0,0,0,0,0
ENSDARG00000053912,21.637999,35.200432,49.006691,39.745445,23.303621,11.350938,33.951611,29.165133,36.985035,34.366745,101.028473,50.868095,82.340683,72.26741,95.579041,165.94278,369.644928,549.207275,691.810486,905.387695,752.446533,613.383423,654.062683,647.71405,661.747437,637.14502,664.952271,542.592529,575.254211,525.338013,507.936218,363.167328,336.455597,503.005951,242.492081,156.427963,131.817276,64.478127,43.385441,39.426537,24.440243,22.057421,16.545673,18.389416,10.457232,16.671404,10.201676,8.253888,8.806558,5.974326
ENSDARG00000053918,0,0.733342,3.267113,0,0,0,1.095213,0,0,1.431948,0,0,2.37788,2.059828,2.816157,3.627025,6.992599,13.892519,15.014053,13.925715,17.990685,10.115976,12.395053,11.703756,13.771771,10.36904,14.176608,12.762988,12.549971,14.822865,15.423136,10.625705,4.083589,9.774175,5.079852,4.258062,3.549163,0.910939,1.856257,0.520338,0,0,0,0,0,1.930133,1.304979,0.458285,0.479929,0
ENSDARG00000053946,2.545647,5.133396,2.178075,5.229664,1.553575,5.675469,2.190426,10.693882,4.40298,2.863895,9.714276,12.717024,6.897555,10.955667,7.128885,13.560893,31.38669,51.555019,54.632118,77.861557,77.44812,70.616066,53.144962,57.86956,62.769661,64.418526,57.139633,64.052879,52.910213,63.911251,52.714584,32.290939,26.723131,24.191494,19.295864,22.373102,9.749616,8.01977,5.264316,2.467136,3.096506,0.458017,1.932983,3.401823,1.027853,1.272652,0.925231,1.989075,0.479929,1.735782
ENSDARG00000053950,1.272823,0.733342,1.089038,2.091866,0,0,2.738033,0,0.880596,2.147922,0,0,0.792627,4.119657,3.167899,5.949357,14.018318,23.76716,25.902596,23.061134,21.116896,22.768818,29.59289,20.797655,25.569283,28.420097,21.61665,17.169277,15.305162,18.175915,15.012365,13.044641,11.146941,5.468674,8.473042,10.087891,1.482457,2.552101,1.920255,0.520338,1.660184,0,0.386597,0,0,0,0.65249,0,0.479929,0
ENSDARG00000053954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.448978,3.930007,1.878281,3.049756,6.322602,5.241277,3.547993,4.49699,3.489335,5.626039,3.11739,3.325671,1.917491,3.366658,2.441735,1.663871,3.21916,3.958405,1.529673,1.338801,0.827333,0,0.455469,0,0,0,0,0,0,0,0,0,0,0,0
ENSDARG00000053956,1.272823,1.466685,3.267113,3.137798,0,2.837734,1.64282,4.860855,5.283576,5.011817,7.771421,50.868095,11.138959,8.078279,8.800214,20.778397,31.892818,54.653419,78.331276,98.413231,80.421928,77.949219,66.036499,55.816975,67.771126,66.583366,67.166412,59.183174,49.453743,51.807095,45.279488,36.683922,29.408686,26.876602,24.408495,11.786955,13.604638,13.492138,5.236333,6.018841,2.871614,4.045097,2.535942,2.687766,2.457891,5.111763,1.115105,0.458285,1.463763,0
ENSDARG00000053963,5.091294,2.200027,8.7123,2.091866,9.321448,0,4.92846,8.749539,7.044768,11.455581,11.657131,12.717024,15.338175,13.90384,10.561147,22.941589,40.012253,52.565144,84.567757,68.865898,73.942368,66.828873,76.700188,69.954605,72.445091,68.663834,64.451927,49.456676,52.400848,57.157444,54.956074,57.433388,44.607952,34.191528,50.316013,39.213539,27.253109,22.922279,7.099586,5.21301,13.77371,4.211983,6.958738,5.415749,5.943635,6.426723,4.73316,3.978149,7.270864,6.050009
ENSDARG00000053973,3.81847,0.733342,2.178075,4.183731,1.553575,5.675469,3.833246,5.833026,5.283576,5.011817,11.657131,0,12.167669,4.119657,3.432261,1.286419,5.776319,9.01209,17.396646,23.210901,44.580349,41.863762,23.256622,27.978989,38.155838,36.776371,29.866943,25.064646,52.745346,51.389568,73.131844,106.070457,71.794052,62.593723,53.846046,53.419884,37.424191,39.866024,25.969191,1.990691,5.848083,6.549256,4.685287,2.727983,2.145056,3.817957,2.502951,0.765395,2.447598,1.735782
ENSDARG00000053979,1.272823,3.666712,5.445188,4.183731,1.553575,0,1.64282,1.944342,4.40298,7.159738,9.714276,0,5.590573,9.481581,6.248419,12.934627,34.586323,55.860855,62.998215,82.886703,80.313881,60.154518,58.654232,53.103306,66.565475,75.695694,67.831253,47.827858,71.960442,68.545204,54.018032,44.464199,38.235584,25.219555,23.40736,19.2078,8.45805,9.162124,4.655406,3.514566,3.111688,3.330234,0.386597,3.778959,3.17291,0,2.040335,1.22368,0.983835,2.603673
ENSDARG00000053990,17.819529,23.466955,35.93824,24.056454,27.964344,22.701876,20.809052,26.248619,29.940266,32.934795,50.514236,114.453209,66.471107,52.486691,76.038475,127.621635,269.228577,380.234039,420.539062,467.454468,483.32251,468.362946,480.469482,372.719177,410.608734,406.398956,415.87149,385.957184,338.528168,369.161438,303.927368,213.935089,210.014069,115.122536,136.576294,82.468971,76.525078,42.054031,31.942406,8.0563,16.604288,13.320936,33.910667,4.115879,12.088363,5.790397,14.033747,4.743544,10.870134,8.653682
ENSDARG00000053995,0,0.733342,1.089038,0,0,0,0,0.972171,0,0.715974,0,0,0.792627,0.514957,1.232208,1.750886,3.642307,3.65892,6.936529,7.204638,7.755817,5.448669,7.508175,4.16614,5.907328,4.288718,2.837556,5.884041,5.228103,5.401372,2.987065,3.539739,4.023225,7.131463,1.97687,1.549135,2.201852,0,0,0.520338,0,0,0,0.545596,0,0,0,0,0,0
ENSDARG00000054007,1.272823,4.400054,2.178075,5.229664,1.553575,5.675469,1.64282,6.805197,3.522384,5.72779,7.771421,12.717024,3.727049,9.037409,19.538343,13.185133,54.066196,56.688339,78.571922,88.141212,78.268867,66.999344,70.769104,83.498192,67.527664,86.269966,71.09449,55.645287,74.123283,53.375217,53.977528,39.202152,33.548832,29.498222,23.412544,16.839573,12.412315,6.333232,9.197313,1.893275,5.563494,1.977569,3.309135,3.064903,4.200763,1.908979,3.80793,2.754469,2.90355,4.339455
ENSDARG00000054010,5.091294,2.200027,3.267113,2.091866,1.553575,2.837734,2.738033,4.860855,3.522384,2.863895,15.542842,50.868095,7.41191,7.865925,20.064842,21.028902,41.449989,45.064667,64.995514,77.177399,74.763725,71.101715,61.009312,63.286484,78.193184,75.524544,74.951683,71.967682,60.878616,58.534557,57.851345,41.895267,34.744217,34.712208,25.974842,24.509979,16.736452,11.663526,8.218936,1.990691,2.617389,5.984136,1.15979,1.091193,1.54178,0,1.115105,1.22368,0.959858,0.867891
ENSDARG00000054028,0,0,0,1.045933,0,0,0.547607,0,0.880596,0,0,0,0,1.029914,0.616104,0.232233,2.181535,9.161693,7.740401,7.364792,9.02352,8.117571,6.629907,5.171303,6.324128,7.974084,4.190046,6.826612,6.252069,7.624081,8.287271,2.982538,2.866646,1.776595,4.571945,2.791825,0.898207,1.048316,1.183349,0,0,0.676333,0,0,0,0.636326,0,0,0,0
ENSDARG00000054032,0,0,1.089038,0,3.107149,0,0.547607,0,0.880596,0,0,0,0.792627,0,0,0.928933,0.914177,2.159953,3.158803,4.182901,2.051707,5.102887,2.444114,1.679261,5.053143,5.580732,2.780613,2.973568,3.923385,3.116283,2.428167,2.982538,2.321419,3.009212,0,0,0.584249,0.592846,0,0,0,0,0,0,0,0,0,0,0,0
ENSDARG00000054046,0,5.133396,1.089038,2.091866,4.660724,0,3.28564,2.916513,3.522384,2.863895,13.599987,12.717024,12.682024,2.574785,1.848312,24.316713,27.045605,19.910889,60.25071,67.471596,55.160671,66.179115,48.781986,57.695797,45.349453,40.207504,41.539688,37.731873,47.361183,60.42207,23.53414,33.327564,22.778746,23.483574,20.116739,15.089523,4.717829,2.732816,4.442424,1.040676,0.718161,3.865312,2.149345,0.545596,0.513927,0,0.462615,0,0,0
ENSDARG00000054063,5.091294,1.466685,3.267113,8.367462,4.660724,0,1.64282,8.749539,5.283576,7.159738,5.828566,25.434048,14.545548,8.825054,12.145096,16.454672,48.440319,66.143631,83.572029,93.169136,89.116188,91.581718,80.443962,69.493927,84.608223,88.767845,91.095039,82.016708,70.31675,63.540848,64.630249,48.171768,38.100113,42.540073,35.041039,19.824074,22.309156,11.343396,7.319562,6.072363,2.617389,1.335522,0.773193,1.091193,0.513927,0.636326,0.925231,2.44736,2.975481,0.842663
ENSDARG00000054087,0,0.733342,0,0,0,0,0.547607,0,0.880596,0,3.88571,0,1.070898,1.029914,2.816157,3.608752,7.910567,6.918172,10.56208,16.431032,17.208082,16.208822,11.216393,9.979529,13.245176,14.273187,15.670814,24.469826,10.280156,11.819698,8.800244,9.252769,6.591206,6.026191,3.238153,6.574263,3.807543,2.234008,0.375449,0,1.884046,0,0,0.714057,0,0,0.462615,0,0.959858,0
ENSDARG00000054103,0,0,0,1.045933,0,0,1.095213,0.972171,0.880596,0.715974,1.942855,0,2.37788,0.514957,0,0.232233,3.733327,3.474889,2.653797,3.263517,2.104793,1.634022,6.283646,3.776122,3.718663,21.977795,23.941038,79.075729,55.000271,93.876076,92.792633,42.023262,31.487276,15.509051,19.088184,19.532633,11.772322,2.732816,1.551802,0,1.436322,0.65919,4.29869,0,0,0.636326,0,0,0,0
ENSDARG00000054122,0,0,0,1.045933,0,0,0.547607,0.972171,0.880596,0,3.88571,12.717024,2.141796,3.089742,9.942816,14.114066,9.407489,19.261829,21.518583,26.791267,25.719885,23.705967,16.146439,24.08363,20.665356,21.69622,22.813883,24.309437,26.6322,22.577803,22.477051,16.590738,14.568379,10.628748,8.820903,7.027256,2.718612,2.277347,1.473812,0.950015,0,1.335522,0.773193,1.97371,1.742872,0.636326,0,0,0.503906,1.735782
ENSDARG00000054128,0,0.733342,0,0,0,0,0,0,0,0,1.942855,0,0,1.544871,0.616104,1.518653,2.385561,7.067774,4.096489,6.81412,3.332485,6.771273,6.244071,3.594584,3.327579,5.666805,3.581274,4.719837,0.675113,5.251935,3.718286,0.305111,0.303121,2.334112,1.338801,0.929481,0,0,0.375449,0.520338,0,0.65919,0.386597,0,0,0,0.65249,0,0,0
ENSDARG00000054154,0,0,4.35615,1.045933,0,2.837734,0.547607,2.916513,0.880596,4.295843,7.771421,12.717024,3.448777,5.29114,11.000267,13.900106,27.082281,47.818813,42.992065,58.286709,50.684402,60.991638,50.453075,52.916531,43.114536,59.062241,54.238747,39.024117,47.318275,45.00618,32.342781,23.274748,19.478687,25.194502,13.117495,11.637026,8.592861,5.60301,6.788135,2.511029,1.795403,0.676333,2.535942,0.714057,0.513927,1.293806,0.462615,0,0.959858,0
ENSDARG00000054155,36.91188,67.467491,83.855896,98.31768,79.232307,25.53961,77.760139,59.302433,68.686493,145.342682,192.342667,63.585117,183.906403,226.264359,240.005066,316.766785,962.197388,1142.5354,1436.094727,1646.783813,1824.27124,1653.065674,1564.194702,1315.80481,1405.246826,1375.371216,1578.520142,1427.503662,1382.720215,1362.962158,957.084412,1011.237854,644.498901,484.070679,502.207123,377.386505,323.257751,160.055527,79.732689,54.501339,30.949238,22.943581,16.669779,18.349199,21.003815,24.964798,24.459883,22.48452,18.021114,7.785791
ENSDARG00000054164,0,0.733342,1.089038,1.045933,0,2.837734,0,0,0,1.431948,0,0,0,0.514957,1.935691,1.750886,2.316288,2.598265,3.805388,3.429199,4.902361,5.269131,3.576905,4.376638,4.427069,4.352276,6.739726,1.849017,1.943554,3.768927,1.224451,7.353524,2.438341,3.325578,0.425379,1.13716,2.066706,0.455469,0,0,0,0.65919,0,1.428113,0,0,0,0,0,0
ENSDARG00000054172,2.545647,2.200027,3.267113,3.137798,7.767873,0,1.64282,1.944342,6.164172,5.72779,1.942855,0,8.718892,6.765226,10.032421,15.507465,36.334557,44.846882,64.267479,73.622284,71.265617,57.578037,60.589302,52.732925,41.56575,54.668846,55.79908,51.021137,46.865929,50.159122,55.538712,33.228142,31.730104,24.571531,30.524202,28.983347,10.580334,5.465632,4.959861,3.229074,3.096506,2.726718,1.15979,1.97371,1.228945,3.181631,1.387846,1.374855,1.967669,0
ENSDARG00000054191,0,0,1.089038,1.045933,0,0,0,0,0,0,0,0,0,0,4.135744,0.6967,2.957169,1.878281,5.430133,8.090133,6.778614,4.081302,4.491587,6.639721,4.861015,5.523604,5.298062,1.917491,4.639553,2.789406,4.807458,3.082094,3.052845,4.552423,1.276138,1.446987,0.449104,3.236323,0.375449,0,2.48217,0,0,0,1.430038,0,0,0,0.479929,0
ENSDARG00000054200,0,0.733342,0,1.045933,0,0,0,0,0,0.715974,1.942855,0,0,1.029914,1.848312,2.805072,3.270408,3.068183,6.923037,5.133077,3.926559,4.007267,4.059882,3.942343,3.039411,4.398146,3.158452,2.157187,2.315323,3.314517,1.302458,2.303826,4.14906,7.63108,2.329741,0.827333,2.122451,0,1.487804,0.520338,0,0,0,1.091193,0,0.636326,0.65249,0.91657,0,0
ENSDARG00000054201,0,0.733342,4.35615,2.091866,3.107149,0,1.095213,2.916513,4.40298,0,9.714276,12.717024,3.490965,2.059828,7.832368,12.827646,17.168901,25.502874,44.412575,52.94574,61.617496,49.006229,40.110901,47.433281,44.449017,40.316856,41.579433,42.779865,38.311016,36.377338,35.833939,28.087868,20.093843,29.322525,8.608213,12.260062,9.638293,4.920824,2.210719,0,3.33555,0,0.386597,1.80525,1.742872,2.545305,0,2.905644,0.479929,0
ENSDARG00000054208,0,0,1.089038,0,0,0,0,0,0,1.431948,0,0,0,0,0,0,2.210866,1.001657,1.857011,1.2089,0.683902,1.116689,0.874216,4.01627,1.092613,4.334588,6.04099,7.951162,6.587561,7.013855,6.906296,7.369035,5.417453,10.204348,3.668543,1.756814,0,1.821877,0.368453,0,0.718161,0,0,0,0,0.636326,0,0,0,0
ENSDARG00000054211,0,0,0,0,1.553575,0,0,0.972171,0,0,0,0,1.585253,1.029914,1.848312,2.679819,4.392401,2.316593,6.957106,1.487,7.240046,6.979868,7.938529,5.037438,2.90051,5.189729,4.817507,6.745456,4.277015,4.415474,4.741791,6.11761,3.784924,6.138002,2.542431,2.376468,2.380664,6.653362,1.856257,0.520338,0,1.318379,2.922538,1.80525,1.943964,0,1.850461,1.833139,0.959858,0.867891
ENSDARG00000054213,1.272823,2.200027,1.089038,9.413395,7.767873,0,2.738033,4.860855,4.40298,2.147922,5.828566,0,6.341012,13.137602,15.752114,27.781939,41.748299,50.76133,100.583183,100.438103,101.573357,101.439896,79.743736,75.679596,92.853531,85.282883,95.63311,98.919319,85.838135,76.967484,74.488068,78.899765,66.898819,50.173119,36.467552,34.185894,17.634827,31.534897,8.205452,5.354319,5.010916,3.184735,5.628714,3.273579,1.742872,9.014336,0.65249,0.91657,1.943692,1.710554
ENSDARG00000054224,2.545647,0,1.089038,0,1.553575,0,0,0,0,0,0,0,3.963133,0,1.848312,3.144285,6.315567,6.007119,9.99756,12.089017,7.844245,9.574736,7.857137,10.323893,8.519623,6.591171,10.063817,10.850877,6.737447,7.126142,4.334455,4.455074,3.837026,2.889634,2.18956,5.664032,0.584249,0,0,1.372937,0,0.65919,0,0.545596,0,0,1.115105,0.765395,0,0
ENSDARG00000054251,0,0,1.089038,0,0,0,0,0,0,0.715974,0,0,0,1.100699,0,1.054186,4.217707,1.314936,0.298186,3.35656,3.242656,1.055949,2.441413,2.547507,3.334456,5.172041,3.420825,1.917491,2.333461,2.639968,1.980351,3.676762,1.10002,0,1.416319,3.101652,0.449104,0,0,1.372937,0.598124,0,0.386597,0.545596,1.228945,0,0.65249,1.53079,0.479929,0.867891
ENSDARG00000054259,0,2.200027,2.178075,1.045933,0,0,0,4.860855,0.880596,2.147922,0,0,2.37788,3.160527,3.696624,4.448978,5.576085,2.41002,11.282596,9.585091,13.231707,11.163512,14.235682,9.771049,13.071837,15.523394,10.722762,11.607694,12.369143,10.604231,16.338993,8.947614,7.049984,1.473768,6.351155,5.724299,4.932376,0,1.849261,0,0.957205,0,2.535942,1.428113,1.943964,0,0,0.458285,0.479929,0
ENSDARG00000054264,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64557,0.616104,1.286419,1.158144,2.473232,4.192045,4.77542,4.21986,6.187893,2.181488,4.121519,4.665497,4.742439,3.746912,2.294135,3.679234,5.983597,1.072381,1.151913,2.684904,2.953307,0.77825,1.571767,1.156587,2.552101,0.368453,0,0,0,0,0,0,0,0,0.765395,0,0
