GeneID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
ENSDARG00000054574,0,0,0,0,0,0.874016,0,0,2.271928,0,1.063193,0.455285,1.64825,0,1.869176,1.660129,2.241142,1.392844,2.890882,0,2.144458,2.318055,0.736017,0.77411,5.969522,2.747571,1.713889,2.052715,2.25281,2.767653,10.021398,1.092928,2.875172,3.213805,2.298424,4.41579,2.850534,3.216713,3.490733,1.957963,1.463005,2.903004,1.67944,3.873594,4.122934,3.361219,2.616085,0,0,0,0,0,0,0,0,0
ENSDARG00000054578,0.888376,3.677703,0.651464,2.378818,2.205941,5.244093,4.271149,10.40135,6.058474,6.705508,21.263865,17.300844,17.306622,24.237888,27.103056,35.969467,30.255417,34.82111,20.236174,28.725136,25.561766,54.098309,36.465023,47.331829,40.742039,42.112972,38.124023,43.151707,32.766136,47.197578,47.483521,47.518814,35.513737,51.361168,38.267551,52.22654,35.724556,35.000164,29.60063,31.821375,28.211054,43.075409,60.882465,50.189724,48.471153,39.178493,34.158306,1.391936,1.6674,0,0,0,0,0,0,0
ENSDARG00000054606,0.888376,0,0.651464,0.792939,0,0,0.711858,0,1.514618,1.117585,3.18958,2.731712,2.472374,6.786609,4.672941,6.640517,3.361713,5.571378,7.949925,7.181284,13.016766,4.203729,8.720261,7.688281,21.636131,9.944765,7.806557,9.626369,7.630811,8.128282,3.34643,12.699819,10.774071,17.533947,10.141494,5.522511,5.324204,9.470499,4.602979,4.347568,5.120517,7.541368,11.777244,7.114053,6.536872,2.900743,5.056806,0,1.6674,0,0,0,0,0,0,0
ENSDARG00000054610,0,0,0,0,0.735314,0,0,0.800104,0,0,0,0.910571,0,0,0.934588,0,0,0,0.722721,1.025898,1.072229,1.94092,17.440521,0,2.737161,1.434504,0,1.074561,0.5378,0,0.669286,1.145052,0.537138,0,0.9094,0.714156,0.950178,1.119917,0.911182,2.320643,5.534478,0.373031,2.397712,0.828812,0,0,1.552115,0,0,0,0,0,0,0,0,0
ENSDARG00000054641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969516,0,0,0,0,0,0,2.01576,1.186651,7.984243,4.498036,13.685803,0.656533,3.672931,0.244538,1.0756,1.209148,0,0,0.537138,0,0,0,0.759073,0,0,0,0,0,0.792182,0.316567,0.357818,0.672244,0,0,0,0,0,0,0,0,0,0
ENSDARG00000054696,0,0,1.954392,2.378818,2.941255,4.370078,7.83044,7.200934,17.418112,15.646185,39.33815,24.130123,33.78912,25.207403,67.290344,35.416088,45.943409,36.213955,56.3722,41.035908,56.742073,69.229355,108.547104,68.168144,73.47953,58.402939,63.314629,47.057281,65.564468,41.581734,81.54554,41.065495,55.766815,97.759644,70.996178,58.594063,34.645195,46.0075,38.196999,44.5392,88.358803,86.329155,70.040268,81.069359,60.022831,61.113831,59.79306,8.351614,1.6674,3.648271,0,0,0.513884,0,0,0.852598
ENSDARG00000054707,0.888376,0,1.302928,2.378818,0.735314,2.622046,3.559291,4.000519,6.815783,5.587923,12.758319,11.83742,14.834248,21.329342,15.887998,12.174281,14.567423,22.285511,14.454411,22.56975,19.32144,27.936745,30.576885,32.354168,28.568947,15.53667,23.016018,22.676277,32.264267,33.883347,30.064194,18.81517,24.044352,18.0123,25.794958,19.162447,24.38434,24.385347,27.825333,22.262959,26.844467,27.58695,42.16573,33.204716,28.05411,34.783676,26.084951,4.175807,0.8337,0.608045,0,0,0,0,0,0
ENSDARG00000054723,0,0,0.651464,1.585879,1.470628,0,2.847433,1.600208,0.757309,0,3.18958,5.463424,9.065373,2.908547,2.803764,14.387787,4.482284,4.178533,7.949925,11.284875,3.752801,13.917921,3.680086,12.667175,8.445528,7.440068,11.392836,9.552303,11.542868,12.790194,14.688509,8.613952,5.023726,17.27984,7.236804,13.21743,4.75089,11.305614,6.679871,6.768332,18.797941,8.725356,14.396688,13.520183,16.497084,7.270328,9.137323,1.391936,1.6674,0,0,0,0,0,0,0
ENSDARG00000054746,0,0,0,0.792939,0,1.748031,0.711858,7.200934,0,0,3.18958,5.008139,7.417124,2.908547,15.887998,8.300646,10.085139,8.357066,7.949925,10.258977,6.77644,15.481707,20.38459,11.799262,5.708367,10.819498,22.555323,14.65823,9.345821,14.953274,3.34643,6.870311,2.685692,12.092903,12.787173,6.950823,9.434515,16.034765,14.592855,12.24174,2.194507,16.331621,12.21029,15.690051,15.145906,8.49046,7.897988,0,0.8337,0,0,0,0,0,0,0
ENSDARG00000054748,0,0,0,0,0,0,0.711858,0,0.757309,3.352754,0,0.910571,0.824125,1.939031,0.934588,2.213506,1.120571,5.571378,5.059043,3.077693,0,2.318055,0.736017,1.935276,2.737161,1.702052,0.388847,3.201342,2.039674,3.372227,0.669286,0.598588,4.486588,0,0.650389,1.981672,2.029541,5.444348,2.150692,2.289484,2.92601,6.487173,3.813091,4.408889,5.287181,3.025097,3.992835,0,0,0,0,0,0,0,0,0
ENSDARG00000054749,0,0,0,0,0,0,0.711858,4.800623,0.757309,0,1.063193,5.008139,1.64825,4.847578,6.542117,6.640517,5.602855,8.357066,7.949925,4.103591,5.168097,8.628444,16.704504,5.899631,5.213166,6.54066,7.172558,5.691411,5.961647,5.185949,8.01354,7.521023,6.824622,5.919398,4.46448,3.832489,5.195019,3.204513,3.617997,6.637052,6.997483,7.914399,9.907654,9.548751,5.906679,6.075429,6.521238,0,0,0,0,0,0,0,0,0
ENSDARG00000054755,0,0,0,0,0,0,0,0,0,0,1.063193,0,0,0,0.934588,0.553376,0,0,0,3.077693,1.00788,0,7.984243,0,5.474321,0.388985,0.777695,0.244538,0.2689,0,0,1.092928,0.537138,0,0,0,0,0,0.556123,0,0.731502,0,0.792182,0,0,0.336122,1.06397,0,0,0,0,0,0,0,0,0
ENSDARG00000054777,0,0,0,0,1.470628,1.748031,0.711858,0.800104,3.029237,2.235169,0,6.373995,5.768874,1.939031,10.280469,4.427011,6.723426,4.178533,1.445441,8.207182,5.76856,8.68369,11.66433,5.805828,5.942413,4.424949,3.586279,5.2764,7.361911,5.441165,2.677144,15.665858,5.750345,5.919398,5.329758,8.962435,4.688971,4.610509,5.031838,5.87389,1.463005,7.119787,4.795424,5.508167,7.081621,5.191419,3.905153,0,2.5011,0,0,0,0,0,0,0
ENSDARG00000054778,0,0.919426,0,0.792939,0,0,0.711858,1.600208,0,1.117585,1.063193,4.097568,6.592999,0.969516,4.672941,12.174281,7.843997,11.142756,7.227205,6.155386,6.969487,9.43796,2.944069,11.212757,15.405453,7.318631,13.72592,9.11495,10.903458,8.558176,8.01354,10.149095,4.486588,13.333575,10.665239,11.497468,13.106043,12.413333,6.324811,12.542102,17.652477,9.584865,14.079881,15.592213,8.422104,8.154339,11.089899,0,0.8337,0,0,0,0,0,0,0
ENSDARG00000054786,0.888376,0,0,0,0,0.874016,1.423716,0,0,2.235169,0,0.455285,1.64825,0,0,1.106753,0,0,1.445441,1.025898,0,4.369468,2.944069,2.949816,2.737161,1.823489,1.713889,1.956308,2.308573,1.988401,2.007858,0,1.074277,4.200372,2.513312,2.856623,3.356583,1.536837,2.150692,2.520884,11.800458,0.681165,0.792182,2.630376,2.061467,1.954554,1.06397,0,0,0,0,0,0,0,0,0
ENSDARG00000054789,0,0,0,0.792939,0,0,4.271149,0,2.271928,3.352754,1.063193,2.276427,2.472374,0.969516,3.738353,4.980388,4.482284,0,5.059043,5.129488,3.152337,4.04758,0,3.964355,1.980804,3.015119,3.744779,4.179496,5.850121,4.581375,10.021398,1.691516,3.759968,9.133204,5.203114,6.105812,3.867977,3.776671,2.378487,4.147327,6.26598,4.281679,4.055987,3.14262,3.134923,5.465363,1.952576,0,0,0,0,0,0,0,0,0
ENSDARG00000054793,0,0,2.605856,0,1.470628,0.874016,0.711858,2.400311,3.029237,1.117585,3.18958,1.821141,4.944749,2.908547,3.738353,2.213506,7.843997,6.964222,6.504485,8.207182,7.119507,11.756016,34.881042,7.007973,7.689172,7.051083,10.139642,7.721785,5.368084,5.790523,22.032763,6.115351,4.297107,3.946266,8.543304,8.670785,8.680787,4.59831,3.162406,3.846966,2.194507,7.736056,10.266789,8.990405,7.882702,4.183053,7.322162,0,0.8337,0,0,0,0,0,0,0
ENSDARG00000054799,0,0,0,0.792939,0,0,0,0,0.757309,4.470338,0,2.276427,1.64825,2.908547,3.738353,1.660129,2.241142,4.178533,0.722721,1.025898,5.168097,1.186651,10.192295,4.110981,0.990402,3.136556,2.578236,0.978154,1.826537,0,6.674968,2.784444,5.213207,3.946266,3.119579,5.653367,2.024196,4.46747,3.061874,1.094682,0.731502,2.173287,1.943501,2.705164,2.328494,3.909108,3.417009,0,2.5011,0,0,0,0,0,0,0
ENSDARG00000054804,6.218628,11.033109,15.635136,28.545816,44.854145,56.811005,44.135208,107.213913,50.739716,89.406769,129.709564,223.089828,208.503586,164.817642,337.386292,316.531311,292.469025,356.568176,316.551575,369.323181,310.493988,475.779846,390.922974,441.873016,437.295105,379.644745,406.625488,335.246338,350.897003,430.152435,485.203827,361.891876,283.668335,372.577789,411.643219,341.756927,297.274323,349.000336,307.98761,332.306702,322.286591,430.949738,511.438629,523.107239,581.050781,341.586487,407.345093,50.109684,17.507696,10.336767,4.796861,0,2.055535,0,0,0.852598
ENSDARG00000054807,0,0,0,0,0.735314,0,0.711858,0.800104,1.514618,0,0,1.365856,1.64825,0.969516,2.803764,3.873635,2.241142,1.392844,2.890882,3.077693,3.624103,2.373302,1.472034,2.029079,3.727563,2.747571,3.038932,3.29775,2.79061,0.604574,0,3.383032,4.297107,2.959699,4.547002,2.695828,1.265122,1.953756,3.691797,1.957963,2.194507,3.973544,5.41862,2.07203,4.662336,1.618432,2.127941,0,0,0,0,0,0,0,0,0.852598
ENSDARG00000054814,0,0,0,0,2.205941,3.496062,2.847433,4.800623,3.029237,5.587923,4.252773,13.203275,18.954872,15.512249,19.62635,10.514152,24.652561,20.892666,25.295218,17.440262,8.449132,17.634024,61.041824,28.524595,33.025757,14.758699,26.458601,19.69713,26.637199,24.975815,45.404099,17.409498,17.94635,18.266407,19.032055,23.447382,23.046608,24.123667,21.835245,20.242676,9.923492,31.46291,32.891689,28.456211,31.73913,34.111431,19.338617,4.175807,0,3.648271,0,0,0,0,0,0
ENSDARG00000054817,0,0,0,0,0,0,0,0.800104,0,1.117585,0,2.276427,0.824125,0,0,2.213506,0,1.392844,3.613603,0,2.616223,5.178985,1.472034,3.190244,5.474321,0.656533,2.578236,2.979146,1.3445,0,0.669286,0.546464,0.537138,0,0.953523,1.850817,1.585412,0.976878,2.023428,2.289484,25.795424,3.778857,1.510454,1.680674,1.79444,0,0.488144,0,0,0,0,0,0,0,0,0
ENSDARG00000054818,0.888376,3.677703,3.908784,10.308211,18.382845,14.858263,24.203178,24.803219,34.078915,52.526478,35.085377,46.89439,70.050613,84.347855,84.11293,104.588142,145.674225,100.284798,107.685356,96.434387,94.698814,128.155991,77.681984,160.468491,62.188404,135.454422,128.286102,147.819077,141.452484,80.7985,104.319153,100.058372,83.635399,134.740952,144.741791,160.441132,95.182182,120.819016,116.05191,115.175041,120.130951,142.800491,192.164337,181.397064,152.692703,117.933784,136.659378,19.487099,3.334799,3.648271,0,0,1.027768,1.303232,0,1.705196
ENSDARG00000054823,0,1.838852,4.560248,3.964697,6.617825,2.622046,5.694865,8.001039,5.301165,6.705508,17.011091,15.024417,9.889498,8.725639,14.018822,33.755962,25.773132,29.249733,25.295218,31.80283,31.201628,64.898247,96.770828,67.018822,76.532066,86.854012,85.669212,73.53569,74.310547,129.837006,98.206123,59.724293,76.9673,62.721611,41.866753,38.807278,26.150166,29.388376,26.692751,21.900278,30.08802,48.28149,58.484753,60.826481,43.830212,39.788559,35.847836,1.391936,0.8337,1.21609,0,0,0,0.651616,0,0
ENSDARG00000054833,0,0,0,0,0,0,0,0,1.514618,0,2.126386,0.910571,3.296499,4.847578,0,7.193893,3.361713,5.571378,2.168162,4.103591,7.248206,18.342636,26.896799,8.943249,20.879774,6.662097,8.195404,8.574149,7.575047,9.942003,16.696367,3.98162,11.311209,16.54738,8.146204,8.801641,4.374026,5.575188,4.629711,4.679088,11.386497,7.054891,8.661261,4.483677,7.434092,8.702228,3.992835,0,0,0,0,0,0,0,0,0
ENSDARG00000054842,0,0.919426,0,0,0,0,0,0.800104,2.271928,10.058262,5.315966,8.195136,17.306622,24.237888,23.364702,17.708044,45.943409,26.464045,19.513454,20.517954,22.002012,36.07756,56.113598,38.710968,56.930954,37.589325,33.789658,35.712105,28.880093,41.15184,42.093449,49.210331,40.568768,31.09177,29.046904,38.22398,36.488976,20.228355,28.481987,32.090576,19.433025,34.771633,32.258076,32.749847,41.223995,53.445206,38.753132,5.567742,1.6674,0,2.878117,0,0,0,0,0
ENSDARG00000054849,0,0,1.302928,2.378818,0,3.496062,0.711858,3.200415,1.514618,1.117585,9.568739,10.926848,16.482496,9.695155,13.084233,24.348562,8.964568,29.249733,13.008969,17.440262,12.480651,25.030159,5.888138,31.556368,40.273945,18.551788,22.310171,17.370495,21.806915,24.720598,14.7064,28.626297,25.845247,17.533947,21.247955,27.190052,21.280781,19.382317,19.302761,21.537598,6.583522,23.191824,26.321753,20.369406,25.720268,21.500095,30.203419,0,0.8337,0.608045,0,0,0.513884,0,0,0
ENSDARG00000054858,0,0,0,0,0,0,0,0.800104,0,0,0,0,0,0,1.869176,0,0,2.785689,0,1.025898,5.232446,1.996167,0,3.5773,0,0.656533,1.166542,1.148627,2.095437,0.604574,6.005682,0.546464,0,0,1.515667,0.714156,0.506049,0.559959,0.455591,1.194802,0.731502,0.924404,0.623197,1.680674,1.164247,0.946188,0.976288,0,0,0.608045,0,0,0,0,0,0
ENSDARG00000054864,0,1.838852,0.651464,0.792939,0,5.244093,3.559291,6.400831,1.514618,6.705508,3.18958,15.934987,9.889498,15.512249,15.887998,22.688433,20.170279,20.892666,31.799702,38.984112,27.38448,32.140476,53.169529,43.901157,62.144123,34.576141,26.991144,36.022446,37.819473,37.430252,64.75972,35.158642,36.650623,42.736176,31.692583,28.094942,37.506416,30.234413,25.781569,25.153164,19.433025,41.599628,47.594769,31.547094,43.92635,26.392336,31.717585,5.567742,1.6674,1.21609,0,0,0,0,0,0
ENSDARG00000054867,0,0,0,0,0,0,0,0,0,6.705508,0,0.910571,0.824125,1.939031,0,1.106753,2.241142,1.392844,0,2.051795,4.160217,2.318055,0,1.401595,5.474321,2.212475,0.936195,1.882242,4.13511,5.360628,1.338572,3.591528,1.074277,0.986566,3.858213,5.552451,1.900356,1.536837,2.606283,1.294922,1.463005,3.649065,1.320304,3.459188,1.970675,1.008366,3.279594,0,0.8337,0,0,0,0,0,0,0
ENSDARG00000054874,0,0,0,0,0,0,0.711858,0,2.271928,0,0,1.365856,0.824125,1.939031,0,1.106753,0,1.392844,0.722721,1.025898,2.144458,3.559952,10.928312,4.35141,0.495201,3.015119,4.839473,2.541792,1.6134,0.604574,0,1.74364,1.611415,1.973133,2.513312,1.559167,1.203202,3.204513,3.390201,1.626443,6.26598,3.892304,2.735683,3.459188,2.69166,3.174687,1.464432,1.391936,0,0,0,0,0,0,0,0
ENSDARG00000054879,0,0,0,0,0,0,0,0,0,0,1.063193,0,1.64825,0,0,2.213506,0,0,1.445441,0,0,1.186651,0,1.161166,3.727563,1.9696,5.934167,6.402685,7.093011,5.360628,2.677144,2.784444,3.759968,2.959699,0.303133,0,0.444129,0,0,0,0,0,0,0,0,0,0.575826,0,0,0,0,0,0,0,0,0
ENSDARG00000054897,0,0,0,0,0,0.874016,0.711858,1.600208,0,0,0,1.365856,0.824125,0,0.934588,1.660129,1.120571,0,0,5.129488,1.608343,1.885674,2.208052,2.322331,1.485603,1.045519,0.547347,1.660046,0.750937,0,0.669286,1.092928,2.875172,2.959699,0.9094,0,0.888258,1.679876,1.23951,1.426202,12.53196,1.800257,2.207561,0,1.431274,1.618432,2.928865,1.391936,0,0,0,0,0,0,0,0
ENSDARG00000054903,0,0,0.651464,0,1.470628,0,2.135575,0.800104,1.514618,1.117585,2.126386,2.731712,2.472374,2.908547,0.934588,3.873635,3.361713,6.964222,5.059043,5.129488,5.704211,7.763682,1.472034,4.204784,11.443844,5.859453,6.62521,3.468223,5.738594,5.790523,10.021398,8.015364,7.36176,2.959699,7.325048,9.938301,4.053737,3.347553,4.958038,2.921365,25.063921,6.876548,7.869078,8.432059,8.064285,3.909108,2.928865,0,0,0,0,0,0,0,0,0
ENSDARG00000054906,0.888376,0.919426,1.954392,0.792939,5.147197,2.622046,1.423716,17.602283,8.330401,7.823092,9.568739,20.032555,11.537748,15.512249,12.149646,28.775574,24.652561,27.856888,24.572498,43.087704,13.617229,35.967068,54.641563,32.835026,18.871861,32.094185,28.935383,29.879602,27.981699,14.429237,34.731304,37.136002,13.996901,15.052602,20.630243,23.447382,27.611738,34.215122,31.925653,25.284443,35.304955,33.863575,35.553463,38.666782,46.949089,39.763325,31.530436,4.175807,4.168499,0,0,0,0,0,0,1.705196
ENSDARG00000054907,0.888376,2.758277,1.954392,0.792939,3.676569,3.496062,12.813447,8.001039,6.815783,18.99894,19.137478,11.83742,31.316744,25.207403,42.056465,37.076218,30.255417,43.178177,56.3722,41.035908,31.652071,50.850655,19.024502,61.547226,40.219727,50.110878,44.979584,51.62241,51.742775,38.894619,27.422832,32.295174,50.047775,38.251842,46.110622,52.447212,33.514603,39.908951,47.624359,48.735561,42.61998,43.140305,59.012875,65.856728,56.978703,41.344814,50.930569,9.743549,2.5011,0,0,0,1.027768,1.303232,0,0
ENSDARG00000054914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934588,1.660129,1.120571,0,0,3.077693,0,0,0,1.254968,0,0.388985,0.547347,0.65955,0.2689,1.209148,0,0.598588,0.537138,4.200372,1.256656,0.422506,0,0.833838,0.683387,0.33152,0,0.9893,4.003241,1.974191,0.806428,1.008366,0.488144,0,0,0,0,0,0,0,0,0
ENSDARG00000054916,0.888376,0,0.651464,0,0,1.748031,4.271149,7.200934,1.514618,1.117585,1.063193,6.373995,7.417124,7.756124,12.149646,12.174281,7.843997,5.571378,13.008969,16.414364,16.104753,18.498785,10.928312,12.667175,24.607338,30.540176,10.369989,12.094096,18.524351,24.64006,24.727797,20.402437,20.284384,38.2817,14.396808,15.984235,11.975451,11.710334,14.016397,11.015779,10.241035,14.661156,14.248866,26.090664,14.521061,16.980921,21.428608,0,0,0,0,0,0,0,0,0
ENSDARG00000054921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.737161,0,0,0,0,5.535306,0,0,4.676068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSDARG00000054929,0,0.919426,0.651464,2.378818,2.205941,0.874016,2.847433,5.600727,1.514618,4.470338,8.505546,10.471563,12.361873,11.634187,10.280469,18.814798,13.446852,23.678356,20.236174,30.776932,25.497417,28.47962,10.192295,27.709505,19.367062,22.198767,26.674145,23.165354,33.776058,25.150494,23.371334,23.239006,19.747246,45.187664,27.916893,30.368265,21.151596,23.420668,22.083376,22.031557,15.775512,29.792444,33.609962,35.547215,47.504536,25.47138,27.724749,4.175807,0,0.608045,0,1.410929,0,0.651616,0,0.852598
ENSDARG00000054930,0,0,0,0,0,0.874016,0,0,6.058474,2.235169,5.315966,2.731712,2.472374,1.939031,2.803764,4.427011,4.482284,5.571378,4.336323,3.077693,2.144458,1.508539,3.680086,5.459752,0.495201,3.404104,6.149711,7.106919,6.230547,4.232018,6.005682,4.918175,1.074277,7.160071,4.46448,2.856623,3.227398,4.74135,3.490733,5.141889,6.997483,3.908648,6.833999,3.850543,3.674324,5.129241,3.905153,0,0,0,0,0,0,0,0,0
ENSDARG00000054950,0,0,0,0,0,0,0,0.800104,1.514618,1.117585,1.063193,0.455285,1.64825,0.969516,1.869176,2.213506,1.120571,2.785689,3.613603,1.025898,2.080109,3.992334,2.944069,4.591839,6.959925,7.075757,2.419737,2.149123,1.8823,0,0,2.940816,3.412311,7.160071,2.645679,1.981672,4.115656,0.976878,1.795632,2.289484,2.194507,3.713961,3.020908,4.16711,1.970675,1.954554,1.952576,0,0,0,0,0,0,0,0,0
ENSDARG00000054957,0,0,0,0,0,0,0,2.400311,0,1.117585,0,1.821141,0.824125,1.939031,0.934588,2.766882,1.120571,2.785689,0.722721,1.025898,1.00788,3.182818,8.720261,4.35141,4.717965,5.76269,3.125583,4.372311,4.40401,4.756054,1.338572,4.085868,4.676068,2.959699,2.689802,3.963345,4.115656,3.764472,3.644729,2.821245,1.463005,4.638365,4.489034,5.018972,5.110946,2.96292,2.79145,0,0,0,0,0,0,0,0,0
ENSDARG00000054973,0,0,0,0,0,0,1.423716,1.600208,1.514618,0,1.063193,3.642283,8.241248,3.878062,4.672941,6.087141,5.602855,4.178533,6.504485,4.103591,2.680572,4.691357,32.04892,6.673741,6.464724,4.692497,5.228321,10.359984,5.47961,7.778924,2.007858,5.568887,5.023726,8.146637,2.425068,5.974957,8.298578,3.204513,3.845792,6.174251,6.583522,8.125432,6.094563,3.044782,3.765116,7.20815,3.104229,0,0,0,0,0,0,0,0,0
ENSDARG00000054978,0,0,0,0,0,0,0.711858,0.800104,0.757309,2.235169,2.126386,3.186997,4.120624,0,3.738353,6.087141,4.482284,4.178533,5.059043,6.155386,1.608343,4.957999,7.984243,2.175705,1.980804,1.045519,3.197431,4.105431,2.633237,10.721255,2.007858,5.829507,3.759968,13.333575,5.37388,3.570779,8.686132,4.74135,1.922896,2.952525,2.194507,2.659765,4.172226,4.777194,4.838571,6.075429,2.440721,0,0,0,0,0,0,0,0,0
ENSDARG00000054980,4.441877,0,4.560248,7.929393,6.617825,20.976372,9.966015,28.003633,28.020441,27.939615,54.222855,63.284664,67.578239,47.50626,75.701637,94.627365,104.213104,101.677643,100.458153,112.848747,112.969353,145.607391,154.356461,111.86985,142.403748,122.080879,102.850349,105.512688,102.383934,138.126373,142.325317,117.341759,123.286415,106.638741,131.056671,115.0756,85.847,89.300598,95.643295,82.946541,121.18,123.193802,145.752792,136.617172,150.10788,117.535484,125.017227,9.743549,2.5011,0,0.959372,0,0,0.651616,0,0
ENSDARG00000054999,0,0,0,0,0,1.748031,0.711858,4.000519,0,3.352754,0,0.910571,0,3.878062,5.607529,7.193893,3.361713,5.571378,2.168162,4.103591,2.616223,7.119905,4.416103,6.046257,6.464724,9.409669,8.036904,3.690419,8.483357,7.17435,1.338572,7.312527,1.074277,8.400743,5.418003,3.80255,3.986472,4.038351,2.277956,4.347568,1.463005,5.579113,7.319792,8.990405,9.767934,5.863662,4.969123,0,0,0,0,0,0,0,0,0
ENSDARG00000055022,0,0,2.605856,7.136454,1.470628,4.370078,4.983007,8.001039,4.543855,13.411016,26.57983,24.585409,18.130747,14.542733,29.90682,28.775574,43.702267,50.142399,40.472347,19.492056,38.085442,65.955231,63.47377,56.996365,42.434578,42.38052,44.2463,47.598083,50.083527,33.35931,47.447739,40.024693,29.38443,43.946991,46.419479,43.133251,35.409611,34.963562,32.173786,43.199833,26.748049,53.844742,63.892956,67.623962,55.376541,36.439049,48.127335,1.391936,1.6674,0.608045,0,0,0,0,0,0
ENSDARG00000055026,0,0,0,0,0.735314,1.748031,0.711858,0,1.514618,0,0,1.365856,0,6.786609,1.869176,0,1.120571,1.392844,2.168162,1.025898,1.543994,2.318055,0.736017,3.671103,3.232362,0.388985,1.872389,0.489077,2.25281,0,1.338572,1.092928,1.074277,3.946266,0.997645,1.136661,0.506049,2.644554,1.695101,2.852405,0,4.395126,2.566697,1.778513,1.255038,0.336122,1.464432,0,0,0.608045,0,0,0,0,0,0
ENSDARG00000055027,0,0,0,0,0,0,1.423716,3.200415,0.757309,3.352754,4.252773,7.284565,4.944749,3.878062,4.672941,4.427011,6.723426,9.749911,3.613603,8.207182,3.216686,6.310389,10.192295,4.498036,13.424648,3.257993,4.680973,6.74363,11.172358,11.581046,1.338572,4.528083,5.560864,7.160071,10.92425,6.950823,10.075094,9.911818,7.946112,7.863013,3.657512,6.487173,9.23171,10.69413,6.54222,6.535906,8.649179,2.783871,0,0,0,0,0,0,0,0
ENSDARG00000055040,0,0.919426,0,2.378818,2.205941,0,4.983007,4.000519,1.514618,2.235169,6.379159,12.74799,8.241248,7.756124,13.084233,13.281034,15.687994,15.321289,21.681616,23.595648,16.833916,25.020571,31.312902,31.181158,28.568947,20.083055,22.238323,23.750837,24.11549,20.743797,32.723446,17.123653,12.006524,13.81193,20.850855,26.726509,20.769386,19.942276,15.865493,22.363079,41.570934,31.625391,24.040281,31.063536,36.481564,31.360277,23.068405,1.391936,0.8337,0,0,0,0,0,0,0
ENSDARG00000055043,0,0,0,0,0,0,0.711858,0,0.757309,0,4.252773,2.276427,3.296499,0.969516,1.869176,4.427011,1.120571,2.785689,3.613603,4.103591,2.616223,6.255143,2.208052,4.978894,4.222764,9.409669,2.261237,2.615858,5.099184,5.790523,6.674968,4.423835,8.436036,3.946266,3.946458,4.969151,1.265122,6.968985,6.097016,3.815807,3.657512,3.9572,4.415123,4.702405,5.912026,6.535906,4.969123,0,0,0,0,0,0,0,0,0
ENSDARG00000055046,0,0,0.651464,0,1.470628,0,1.423716,1.600208,1.514618,7.823092,24.453444,25.495979,64.281738,76.591728,104.673866,37.629597,50.425694,86.356354,78.053818,50.268986,88.736832,111.766159,69.985977,121.211998,150.876389,128.234497,71.368507,84.421173,77.816162,114.547981,98.893303,92.41291,117.977638,102.01973,74.326584,88.872513,68.324173,64.388542,80.755241,78.719017,72.390457,94.794449,79.504128,89.725784,111.345963,140.04213,116.987022,11.135485,3.334799,3.648271,2.878117,0,0.513884,0.651616,0,0
ENSDARG00000055052,0,0,0,0,0,0,0,1.600208,0,0,0,0.910571,1.64825,0.969516,0.934588,1.106753,1.120571,2.785689,0.722721,3.077693,3.087988,1.996167,8.720261,6.14006,0.990402,3.404104,4.594321,4.594508,3.921974,3.627444,12.680651,0.546464,3.949449,0.986566,4.078825,0,2.783269,1.393797,2.706815,3.052645,0,4.768157,4.869334,1.364107,1.164247,5.801485,1.639797,1.391936,0,0,0,0,0,0,0,0
ENSDARG00000055064,0,0,0,0.792939,1.470628,0.874016,1.423716,1.600208,4.543855,2.235169,0,2.276427,3.296499,1.939031,5.607529,7.74727,4.482284,5.571378,2.890882,10.258977,12.351954,10.624611,0.736017,8.556194,2.971207,6.151675,7.648057,6.721289,7.889794,27.327175,1.338572,10.956179,15.987277,21.001858,7.666581,8.50999,2.153381,4.72915,6.170816,6.405652,15.457971,13.671856,20.417339,12.449593,10.74525,5.801485,4.080517,1.391936,0.8337,0,0,0,0,0,0,0
ENSDARG00000055070,0,0,0,0.792939,0,3.496062,2.135575,1.600208,0.757309,1.117585,5.315966,7.739851,4.944749,8.725639,16.822586,9.960775,8.964568,12.5356,13.731689,20.517954,15.161223,10.946499,18.288485,17.112389,14.415051,8.36415,17.787699,13.33913,17.494598,7.254888,6.023573,18.112333,6.098002,13.07947,10.92425,8.21834,14.325281,7.385904,11.939505,15.563587,7.315024,14.969291,11.682169,12.547431,10.574362,12.275213,8.424082,2.783871,0,0,0,0,0,0,0,0
ENSDARG00000055076,0.888376,0.919426,1.954392,0.792939,1.470628,0,4.983007,5.600727,3.029237,4.470338,5.315966,7.284565,9.065373,9.695155,18.691763,9.407399,13.446852,8.357066,28.908821,18.466158,3.752801,22.813007,61.041824,21.129566,28.3349,14.880136,14.979115,13.509604,15.195942,25.244635,24.709908,20.168718,22.243456,16.293274,13.564206,10.521602,11.846266,12.556372,8.046644,16.257788,23.918457,21.89439,13.868566,24.168211,14.067103,21.587507,17.836235,0,0.8337,0.608045,0,0,0,0,0,0
