GeneID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ENSDARG00000059475,0,1.933264,0,0,0.616239,0,0,1.153759,5.432313,9.106506,12.496391,9.086855,10.816299,9.534949,24.252003,17.776133,12.177333,13.33394,12.90503,10.26968,22.755617,9.186478,14.737688,13.765492,12.035698,8.263709,29.392237,9.279096,8.167211,11.532358,22.072844,29.034599,15.927351,6.326572,10.912201,10.566258,13.939604,14.902195,14.998236,9.685469,12.845424,8.711432,6.214256,8.064984,0,0,0,0,1.001852
ENSDARG00000059484,0,1.933264,0,1.601527,0,1.387845,1.143735,1.348655,5.019702,9.106506,6.381211,13.704483,5.981939,7.415679,15.091858,8.591831,7.888932,8.678464,9.732781,12.30722,13.452271,5.507175,9.822111,23.612011,9.345339,19.830486,20.032141,16.029501,14.269881,5.937479,13.658485,14.644445,8.036756,10.386102,12.141644,14.830264,17.271095,19.478958,7.759892,8.731217,6.558143,6.558165,6.214256,0,0,0,0,0,0
ENSDARG00000059486,0,0,0,0.800764,1.232478,0,0,0.289741,0.755662,1.30093,1.92988,0.536209,0.839222,2.996245,3.339106,1.871475,2.160222,0.795805,2.812012,2.018357,3.265966,2.436585,5.798349,8.323334,2.403054,9.059096,8.786076,14.086968,5.31706,1.525399,4.0248,3.457294,3.752641,1.554575,2.766597,1.534101,2.795403,2.30653,2.510566,1.04635,3.877043,0.987402,0,0,0,0,0,0,0
ENSDARG00000059553,0.835691,0,1.095181,1.601527,0,0,0,1.158964,3.506006,4.431376,11.245584,14.836753,12.841474,12.365813,10.609462,10.27989,16.394114,8.845466,16.59984,19.031509,10.46167,17.797049,17.510075,27.000669,12.710627,19.214489,17.482445,21.725302,10.686755,13.487337,14.612785,15.28757,12.144049,14.694541,13.454604,22.114378,15.886103,14.035251,15.938471,14.104275,11.911167,7.885162,4.142838,0,0,0,0,0,0
ENSDARG00000059555,0,0,0,0,0.616239,0,0,0.869223,1.444138,1.829517,3.939106,2.740897,3.023959,3.3732,5.586663,5.614425,3.651645,7.029289,3.675931,4.853694,5.94687,6.308255,4.975122,2.821899,7.108089,8.095487,13.531121,13.54319,2.33954,4.637132,4.864242,5.231735,4.074248,3.532073,9.568005,9.507578,6.772637,7.162583,6.353735,6.794124,2.606503,4.348691,3.107128,2.304281,0,0.499524,0,0,0
ENSDARG00000059556,0.835691,0,0,2.402291,0,0,3.431206,1.448705,4.53516,7.846653,10.260808,9.027003,12.935057,7.415679,25.642467,15.363704,13.56252,18.123522,18.721767,17.676342,20.081284,21.771742,13.194935,30.294586,16.522497,28.936426,9.836671,17.313843,14.302537,22.957285,11.42118,14.860213,18.979895,20.088684,18.43545,25.243902,19.982262,23.695595,25.584522,15.652355,6.418125,4.716389,4.142838,2.304281,10.085702,0.499524,0,0,0
ENSDARG00000059575,0,0,0,0,0,0,1.143735,0.289741,1.0999,2.601859,3.180687,6.79239,5.621406,2.707798,3.743558,4.16815,3.323493,1.9874,4.064333,5.557728,2.430202,4.192115,3.911428,9.565706,9.073234,2.5756,6.25072,0.759879,7.581583,6.329408,4.026361,11.025702,7.855166,9.579995,9.25047,8.000691,5.169672,10.192282,3.513399,3.810681,3.877043,4.009095,2.071419,1.152141,0,0,0,0.919008,0
ENSDARG00000059582,0,0,0,0.800764,0,0,0,3.461278,1.0999,0,0.738582,0,3.023959,0.915412,0.300338,1.878348,1.661747,2.41936,0.262947,0.565864,0.847008,1.790369,1.379917,1.377887,1.46143,0.520245,0.657909,0.759879,1.573909,1.431698,7.549921,11.410357,1.512982,0.479716,0.695915,3.646899,1.12431,2.354957,1.082075,0.749435,0,0.840322,0,0,0,0.499524,0,0,0
ENSDARG00000059596,0,0,0,0.800764,0,1.387845,1.143735,0.674327,2.1998,1.057174,3.180687,3.277106,2.437884,2.78855,3.017518,2.092661,1.313566,3.501835,2.767588,4.268628,2.552268,3.425874,4.324184,6.619383,5.314158,20.423061,4.536397,1.909583,2.254533,4.055676,4.420431,1.975,4.791391,1.314718,2.180123,4.612741,5.189723,1.966794,3.83748,1.562376,5.483868,3.168773,0,2.304281,0,0,0,0,0
ENSDARG00000059600,0,0,0,0,0.616239,0,0,0.289741,0.412611,0,3.407045,3.009001,3.530252,5.454033,2.397015,4.740001,4.387582,1.356178,3.919775,3.294273,2.552268,4.593823,4.383729,4.196524,5.655332,7.402608,9.193101,10.576162,0.340312,3.965373,1.231949,6.271464,7.159837,6.258884,3.162039,5.757663,2.263312,4.968149,3.898795,3.577273,2.008531,1.060941,0,0,0,0,0,0,0
ENSDARG00000059604,0,0,0,0.800764,0,0,3.431206,0.289741,0.618916,1.829517,4.332313,0.834239,4.116327,3.246256,10.62929,2.907506,2.009927,5.743644,3.766513,4.752795,3.110169,4.047666,1.577048,4.191631,5.053628,5.645818,12.873212,3.442522,1.020937,1.811387,3.120241,3.087849,3.893347,2.01629,6.592351,7.074275,3.979842,3.801409,2.858265,2.608726,0.868834,1.341049,0,2.304281,0,0,0,0,0
ENSDARG00000059622,0,0,0,1.601527,0,0,3.431206,1.738446,3.503633,5.244794,11.678464,7.954586,7.393433,7.454115,8.450457,11.526809,8.277167,19.374804,13.053319,14.598364,15.295233,14.721909,8.911393,11.215275,19.681122,15.302041,18.993355,13.078492,20.990835,8.157922,13.050323,12.550699,16.116093,13.478198,12.801013,12.164209,12.601352,14.597784,14.635312,7.310151,4.951318,9.506318,4.142838,2.304281,0,0.499524,1.280159,0,0
ENSDARG00000059630,0.835691,0,1.095181,3.203054,0.616239,0,3.431206,2.69731,8.249844,26.832008,20.33493,25.888889,24.832954,14.827479,31.256777,23.963596,34.830673,28.806578,27.81675,33.560226,27.650034,27.363472,26.756186,44.170151,35.737316,42.400242,33.014606,59.935829,34.357727,26.42938,24.350517,48.065094,23.987616,30.601954,24.849316,45.765945,31.526096,36.31596,27.247618,28.710279,19.599833,18.144211,12.428513,1.152141,0,0,0,0,0
ENSDARG00000059631,0,5.799791,0,0,1.232478,2.77569,2.287471,0.964069,7.218316,9.635094,13.401823,13.82296,15.452723,22.535482,41.542522,25.169092,32.096828,28.219095,45.43906,40.572903,32.001865,31.025473,38.340595,46.553627,44.747463,24.403429,46.90316,25.943722,35.761055,28.394768,31.449186,54.638477,35.242119,35.914825,58.410183,32.96933,46.328075,41.22517,42.157219,32.330441,37.247383,24.071903,16.57135,10.369266,10.085702,0.499524,0,0.919008,0
ENSDARG00000059634,0,0,1.095181,0.800764,1.232478,1.387845,2.287471,2.212673,3.025022,3.902789,4.638016,3.575136,3.370689,8.119517,10.88855,5.769159,7.861371,17.993006,9.031677,11.938457,11.487242,8.509882,16.931787,10.224685,8.646899,20.642538,22.627359,55.988159,9.911416,4.374429,5.653942,15.764732,12.315415,10.856816,13.240237,11.981324,9.255137,11.784016,13.558926,4.185398,2.541081,1.827724,3.107128,0,0,0.499524,0,0,0
ENSDARG00000059642,0,0,0,0,0,0,3.431206,0,0.825222,0,1.191298,1.936583,0.665856,0,0.750134,1.20449,3.362591,3.069875,2.31255,2.426847,1.678099,1.307937,2.52206,1.834899,0.962053,2.302663,3.081481,4.329995,0.340312,2.141745,1.883606,1.736251,1.441437,1.190288,4.412228,2.886333,1.371635,1.3627,2.509284,2.530923,1.205119,0.353647,0,0,0,0,0,0,0
ENSDARG00000059646,1.671382,0,1.095181,1.601527,1.232478,0,5.718676,1.543551,6.667773,3.659033,16.395824,15.967796,21.20912,20.866161,28.923513,34.551765,26.935167,31.4252,27.826035,28.228392,24.867096,34.166912,24.30892,34.418133,20.106731,38.912289,25.882992,53.676479,27.168808,22.903069,29.599457,27.623756,24.061544,24.534239,23.026161,26.865,17.292337,27.107334,24.962542,15.730158,10.902314,7.384435,5.178547,1.152141,0,0.499524,0,0,0
ENSDARG00000059653,0,0,0,2.402291,0.616239,0,0,0,5.431127,14.595057,16.129795,14.865453,22.554634,12.785083,18.233318,26.284317,12.249432,25.565161,18.770412,20.640268,22.608608,27.72588,14.668691,19.850321,24.117846,18.958218,21.134077,25.908388,10.081431,25.218777,18.839306,18.752636,24.54224,19.427746,17.711683,25.126379,16.403444,29.936684,17.641106,17.964167,9.033802,12.352829,1.035709,3.456422,0,1.998097,0,0,0
ENSDARG00000059654,0.835691,0,0,4.003818,4.313674,1.387845,4.574941,7.03822,24.474852,63.583942,67.965897,68.04361,57.79118,70.514183,110.442322,76.447212,95.302979,96.4375,102.584755,99.858772,93.888229,93.859818,75.923691,134.03862,114.059898,117.103485,120.698654,116.769531,107.300453,88.889366,98.104782,116.390099,89.367722,87.232239,93.495178,125.938141,96.716072,132.908371,84.790031,94.303146,72.635422,59.352306,27.964153,20.738531,0,1.498573,0,0,0
ENSDARG00000059674,0.835691,0,1.095181,0.800764,0.616239,1.387845,1.143735,0.289741,1.71763,1.829517,5.868986,9.533287,10.60456,5.704043,13.328064,11.329668,14.725311,9.532466,13.696981,7.607336,10.177237,10.685287,11.029739,9.709702,8.674928,21.162783,25.444201,16.252193,6.167982,12.479698,11.371561,16.88084,16.972565,13.917228,11.105822,12.681847,7.96377,18.741407,12.259477,8.342204,12.639983,11.334042,8.285675,4.608562,0,0.999049,0,0,0
ENSDARG00000059679,0,0,0,0,0,0,0,0.674327,1.237832,1.30093,0.472552,2.830673,1.345515,2.830864,1.819011,2.640466,3.323493,1.088801,5.618693,3.212577,5.161035,2.42171,1.270277,0.785034,3.337258,3.317527,4.527293,2.676053,2.254533,2.442734,1.629142,12.322647,3.023579,2.52485,2.589075,3.723718,3.608202,2.524825,4.766758,2.686528,2.877365,0.280107,2.071419,1.152141,0,0,0,0,0
ENSDARG00000059680,5.849838,0,5.475907,25.624434,64.705116,20.817677,41.174469,35.680946,117.277878,330.400421,287.335266,458.600037,339.432068,281.156158,379.572662,333.324463,400.546722,241.631744,311.897949,408.427612,284.807617,231.845566,267.050201,336.119476,383.146973,366.99173,563.525452,536.075012,283.867126,330.535858,411.721497,463.110077,465.619629,420.710541,557.184448,570.35437,553.290771,844.69342,926.010437,824.637207,811.555054,654.825867,578.961548,142.865433,50.428513,11.489058,5.120634,0.919008,12.022219
ENSDARG00000059701,0,0,0,2.402291,1.848718,0,0,1.928137,3.985803,35.979591,13.608345,21.510666,23.113104,20.9046,16.267693,25.207067,23.824625,23.478018,28.203152,21.79117,28.657791,21.030792,23.667025,38.408123,31.473635,29.384201,39.99802,33.316986,16.462072,22.353182,17.608919,43.668015,28.602873,26.59211,26.805246,30.668587,28.040905,28.64238,26.249191,21.244524,15.246487,10.759776,7.249966,6.912844,0,0.499524,1.280159,0,0
ENSDARG00000059711,0.835691,0,0,1.601527,1.848718,0,3.431206,1.733241,10.724321,15.895986,22.983557,20.794903,24.073515,19.827684,27.062002,29.305134,22.401293,33.311909,33.826553,19.371477,27.419323,29.299786,30.69515,27.667152,26.447311,24.996143,27.482241,15.728185,14.845519,26.609352,25.358997,20.206516,41.014679,18.601744,30.146564,26.88253,34.000713,26.489393,24.051191,23.040308,17.329613,12.89571,5.178547,1.152141,0,2.497621,0,0,1.001852
ENSDARG00000059712,0,0,0,0,0,0,0,0,0,0,1.457328,0.804314,1.012587,1.665442,2.100943,1.102484,1.681296,1.108095,3.105612,2.187778,3.015265,1.954153,6.013974,0.98537,1.388206,1.782418,5.00445,2.292818,0.680624,2.702677,3.968932,5.686251,2.311204,3.791775,1.932595,2.796284,3.541378,1.702436,2.004382,1.717982,1.27054,1.621156,0,0,10.085702,0.999049,0,0,0
ENSDARG00000059718,0,0,1.095181,0.800764,0.616239,0,0,0.674327,4.054176,15.123644,10.054286,15.461513,6.554211,16.615988,24.128061,15.751112,33.424023,17.161032,25.687227,23.605282,27.227617,22.610325,28.558718,23.990177,30.88946,19.760361,58.270317,38.367317,28.359758,28.378838,21.172848,51.067871,27.995775,23.527962,34.272663,44.265656,25.20676,35.272053,30.787758,19.993359,18.460136,10.49372,8.285675,4.608562,10.085702,1.498573,0,0,2.003703
ENSDARG00000059725,0,1.933264,4.380725,3.203054,6.162392,1.387845,2.287471,5.584311,12.238018,26.303423,30.861769,35.511955,34.744053,34.978168,62.291821,54.430817,42.324318,66.446602,55.421906,58.271992,55.200211,40.11488,57.671288,63.396393,62.077255,52.677013,72.732307,45.228844,73.063927,45.007278,52.356636,72.079544,55.085667,47.270409,46.712318,68.170784,56.258282,55.021927,60.015415,65.529358,49.15855,34.163258,24.857025,14.977828,0,2.497621,0,0,0
ENSDARG00000059738,0,0,0,0,0.616239,0,0,0,1.0999,0,2.442105,1.876732,4.449255,1.707757,5.734699,3.370477,1.661747,1.636523,2.535293,2.370373,3.076158,1.459509,4.50282,2.358364,2.086646,3.8634,7.279819,1.526349,6.347986,3.313501,2.719924,4.68889,2.630428,2.418422,0.896772,4.472072,7.231153,3.616187,2.605173,2.969147,3.21365,2.815125,1.035709,0,0,0.499524,0,0,0
ENSDARG00000059741,0,0,0,0,0,1.387845,0,0,0.206305,0,0.492388,1.608627,0,0.750031,3.185382,0.333492,2.298502,1.70073,3.261719,1.213424,1.70526,1.287972,1.329823,4.065576,0.767327,6.560378,1.705217,0.376645,1.105944,0.762699,2.667181,5.058335,2.954419,1.199289,1.708402,2.757875,1.007993,4.506973,1.121055,1.265462,1.737669,3.228261,0,0,0,0,0,0,0
ENSDARG00000059748,0,0,0,0,0.616239,0,2.287471,0.869223,5.843738,8.862751,10.014614,16.177275,21.819765,14.035133,13.479652,20.95068,18.254702,25.301691,21.538889,20.111637,17.653578,20.502239,26.510286,26.216616,17.875072,15.871335,18.682026,32.979881,35.015686,23.818205,14.550671,19.291887,24.873055,21.19702,19.986944,19.426987,20.721518,28.104206,24.798504,10.590508,10.108076,6.411085,1.035709,3.456422,0,0,0,0,0
ENSDARG00000059751,0,0,0,1.601527,1.848718,0,4.574941,1.448705,3.160582,9.391338,10.260808,23.387398,21.393253,15.823643,23.9049,14.383825,30.346481,20.74847,27.957575,21.466843,17.885866,18.955446,21.70882,20.918125,22.911535,14.926596,28.047741,31.797226,16.524414,25.181686,29.559332,29.901264,20.17535,22.788546,32.6898,31.213177,19.321857,31.739309,29.180286,21.71134,14.648514,30.97715,16.57135,6.912844,0,0.499524,0,0,0
ENSDARG00000059752,1.671382,0,0,1.601527,0.616239,1.387845,6.862411,3.271587,9.004319,26.059668,22.943884,24.548367,36.180119,18.866079,41.757858,36.763584,38.246773,51.710621,47.844814,52.012676,36.83353,44.658123,41.010201,47.061764,43.296326,46.114429,78.379944,49.991951,33.912426,44.460224,47.816418,56.585236,39.622326,53.3536,44.518856,61.039555,52.258244,45.996273,47.439552,36.925472,22.944326,18.172314,12.428513,11.521406,0,0,0,0,0
ENSDARG00000059768,0,0,0,0,0,1.387845,0,0.579482,1.787189,10.407436,7.060285,5.392016,3.689815,4.873261,3.76623,7.232606,4.518329,6.693799,5.449925,8.739074,11.582147,7.831489,8.404797,5.968559,4.79417,5.048691,8.044278,10.41562,2.126881,7.800957,9.289358,5.420343,10.499897,5.863911,6.667668,5.193968,9.153569,9.804233,4.249058,3.061246,5.483868,5.483172,5.178547,1.152141,0,0.499524,0,0,0
ENSDARG00000059791,0.835691,0,1.095181,1.601527,3.697435,2.77569,2.287471,6.068947,14.159582,42.240486,49.866547,46.682568,54.541679,58.106056,96.126823,65.298515,75.839989,80.925957,62.251072,89.957909,59.44899,58.378857,64.448128,62.618534,53.877647,68.644096,75.482887,138.297134,49.085583,64.347603,62.840576,73.964378,65.665596,66.502617,57.771469,76.090065,61.31575,94.708832,73.901413,82.858452,49.289394,53.294868,40.392666,33.412075,0,1.498573,0,0.919008,0
ENSDARG00000059792,0,0,1.095181,0.800764,0,0,0,0.579482,0.893595,0,1.949717,4.171196,2.437884,1.750072,1.800605,3.065666,1.720873,0.860012,1.83108,1.279499,3.979665,1.506561,3.235238,4.85061,3.600871,1.560736,2.631636,3.805987,0.552972,3.462615,3.242787,5.816948,2.232508,2.169563,0.989151,1.546313,1.262013,1.448817,3.1657,3.732878,3.279071,3.802527,3.107128,0,0,0,0,0,0
ENSDARG00000059794,0.835691,0,1.095181,0.800764,0,0,2.287471,0,2.544038,0.528587,1.683686,3.664912,5.181091,7.534867,8.749372,12.081488,5.175112,6.19099,10.059878,11.784666,3.611572,7.893416,10.341261,1.57333,4.420812,13.594298,9.197554,6.455679,3.360477,7.924026,6.814526,5.620902,11.260667,6.614222,7.232732,8.685195,6.77794,8.60667,4.381362,6.355899,6.885253,2.888665,1.035709,1.152141,10.085702,0,0,0,0
ENSDARG00000059795,0,0,0,0,0,0,0,2.502414,4.194481,1.30093,5.642628,4.737331,8.471999,2.915494,3.16982,2.250821,3.632096,6.794174,7.82267,8.000206,4.67527,7.963725,8.598274,5.703728,8.569519,4.801382,5.583706,12.446206,23.265064,2.498148,5.399478,3.241526,4.724614,7.36264,4.923385,18.879572,8.875499,7.462265,8.510915,7.543559,10.033481,3.802527,9.321384,0,0,0,0,0,0
ENSDARG00000059804,0,0,0,0,1.848718,1.387845,1.143735,0.579482,2.611225,6.504648,5.84915,5.899526,6.568014,7.581059,19.88652,12.397807,14.982322,10.666181,7.817074,11.545597,12.072305,7.757349,6.742953,18.616102,13.42534,12.528181,36.39386,20.998371,13.451898,8.789269,14.676463,19.229797,15.415307,11.34648,15.404262,15.979749,8.519855,9.717145,13.102541,2.983443,5.01674,6.691193,6.214256,1.152141,0,0,0,0,0
ENSDARG00000059806,0,0,0,0.800764,0,0,0,0.289741,2.131427,3.130446,5.31709,3.605062,4.303495,3.250133,5.280637,5.073493,4.866509,6.513829,8.235506,6.617361,8.589369,7.951512,3.836082,6.758485,6.775407,6.882363,9.447855,20.293596,6.380642,4.15766,11.245891,7.696181,4.934481,8.570878,9.158091,6.40553,7.551996,9.439797,9.776376,8.512105,10.033481,6.057438,5.178547,0,0,0,0,0,0
ENSDARG00000059809,0,0,1.095181,0.800764,0,0,3.431206,0.289741,0.961968,1.30093,3.160851,2.94915,2.677228,4.288611,3.598366,5.424158,1.313566,1.681436,6.805489,6.032294,6.866294,4.865418,3.216744,4.655167,3.121922,10.321269,7.116693,6.603043,2.5522,4.993536,3.512748,2.733612,1.836973,3.167786,5.827393,4.11188,4.787338,5.706786,4.404979,2.170502,3.008209,1.901264,3.107128,0,0,0,0,0,0
ENSDARG00000059811,0,0,0,0,0,0,0,0,2.68197,1.30093,1.969553,3.24718,2.930375,1.207737,4.553175,2.099535,2.784962,2.999027,5.418162,3.523751,2.66966,4.274007,2.806682,4.979927,4.952556,4.827009,1.385368,2.273048,1.446256,4.482496,1.688133,1.366806,1.763044,4.33818,3.06707,7.29278,5.106847,4.994242,2.873628,4.701425,3.615356,1.193969,1.035709,1.152141,0,0,0,0,0
ENSDARG00000059812,1.671382,0,0,0,0,0,0,0.579482,1.650443,5.732305,6.095344,4.141271,6.141501,5.080957,7.869609,6.175976,4.486285,5.005721,6.787497,8.147978,8.115128,5.527139,5.14741,6.945774,5.809018,7.771297,8.321893,10.038975,3.27547,9.330314,13.830773,7.776739,5.408712,10.337414,7.294539,8.917686,6.820682,6.604552,5.524752,3.216851,3.877043,5.203064,3.107128,1.152141,0,0,0,0,0
ENSDARG00000059816,0,0,0,1.601527,0,1.387845,1.143735,0.289741,0.961968,2.601859,4.431494,4.647554,2.358102,2.623169,5.286325,9.813494,5.175112,4.960807,6.030418,6.327847,4.971226,5.954767,5.842094,3.33884,4.924526,2.848536,5.560262,3.422752,13.461605,5.703582,6.228108,1.520484,6.850149,4.050581,7.65682,3.094399,7.026569,7.144864,6.77114,8.66771,4.615034,2.594507,3.107128,1.152141,0,0,0,0,0
ENSDARG00000059835,0,0,0,0,0,0,1.143735,0,1.374578,4.18762,1.457328,2.890524,3.370689,3.03856,2.715758,1.442849,8.453588,1.375472,3.652608,2.068801,2.195418,4.355899,5.766749,3.608564,3.00784,9.528087,5.194306,8.64022,1.020937,5.843778,2.470146,1.975,5.12015,3.685347,3.795183,4.872446,2.81279,5.499229,5.597023,6.278097,1.27054,2.668046,1.035709,0,0,0,0,0,0
ENSDARG00000059841,0,0,0,0.800764,1.232478,2.77569,0,0.384586,4.537532,1.30093,9.23636,11.678123,8.312436,5.246338,17.714798,14.114548,16.865505,10.736713,12.955673,12.882695,10.868447,12.061735,12.591395,16.060665,12.99775,10.225517,9.698155,21.368427,5.997685,12.573399,14.032494,21.046606,13.676101,11.345532,11.080859,17.965107,13.117358,19.336155,10.418125,14.698104,17.451283,6.58955,6.214256,1.152141,0,0,0,0,0
ENSDARG00000059843,0.835691,0,0,1.601527,0,2.77569,3.431206,2.502414,3.712311,2.601859,12.13118,10.099422,9.311221,10.200351,14.508165,13.903683,11.113243,8.959125,14.162193,17.207806,12.316156,11.668081,9.975496,14.025431,14.602365,18.244123,16.319483,34.803337,5.742662,7.302158,9.819909,13.847644,12.708568,15.253683,8.346461,16.788147,14.821891,17.651323,13.246946,9.417146,14.779358,6.824221,5.178547,2.304281,0,0,0,0,0
ENSDARG00000059846,0,0,0,0,0,0,0,0.384586,2.063054,3.130446,0.492388,0.268105,0.506294,1.207737,1.050472,2.352828,1.701323,6.952431,4.019908,2.45207,2.274405,0.564324,1.329823,5.440201,3.243605,0.520245,4.554606,13.360039,2.594845,2.854552,3.568615,19.586958,1.510598,5.240818,2.117353,4.962494,3.986536,3.012093,1.60234,2.764331,2.073953,1.341049,2.071419,2.304281,0,0,0,0,0
ENSDARG00000059853,0,0,0,0,0,0,1.143735,0.289741,1.0999,0,1.723359,4.945584,5.288477,3.87322,6.207167,5.311852,1.62217,4.445347,4.064333,3.813265,4.23504,5.850247,3.748591,5.89754,5.2657,2.771654,4.295201,3.046108,3.020165,4.912076,5.723744,1.316666,7.91956,6.249935,4.452626,7.499074,5.533314,6.496101,5.558043,2.905641,4.213328,0.987402,2.071419,1.152141,0,0,0,0,0
ENSDARG00000059862,0,0,4.380725,3.203054,1.232478,1.387845,5.718676,2.117828,15.055549,20.571117,37.636189,42.33427,41.6726,32.112747,44.808712,55.908009,42.717514,53.110855,53.150406,55.726189,49.323578,56.047958,53.036415,44.840546,49.346909,47.257431,59.704494,55.448132,25.532557,42.607788,41.872696,39.022495,51.280552,47.925034,38.661018,44.953442,52.921402,58.071709,41.17588,36.501541,30.56757,24.747812,18.642769,17.282108,10.085702,0.999049,0,0,0
ENSDARG00000059866,0,0,0,0,0,1.387845,1.143735,0,3.092209,2.358104,5.84915,3.217255,6.06172,3.915535,2.69593,6.288282,2.975313,9.7932,7.362036,6.001042,3.622816,13.826184,7.800299,6.884541,6.235172,5.099945,6.148622,9.62279,2.807505,4.102246,7.013123,2.482914,7.459631,3.215579,4.837279,2.990366,7.867506,6.07723,7.349596,6.638518,5.54929,3.434829,2.071419,2.304281,0,0,0,0,0
ENSDARG00000059870,0,0,0,0,1.848718,0,0,0,3.985803,2.601859,7.020612,3.009001,8.20505,7.369486,4.983143,9.206088,7.711075,11.188282,11.270526,10.920802,10.396383,11.67607,9.217613,5.050946,8.934204,4.502818,32.687599,12.18443,13.962225,9.873483,12.727617,7.746321,10.049863,9.157969,9.182389,11.856673,7.328721,11.730972,10.678327,7.90398,8.492078,5.822767,4.142838,2.304281,0,0,0,0,0
ENSDARG00000059902,0,0,0,0.800764,0,0,0,0,0.825222,0,2.934493,1.072418,1.345515,4.330926,8.381733,4.044335,2.547979,4.667811,5.98315,3.344728,2.168257,4.593823,4.746392,4.915432,4.700698,15.89241,4.693705,2.662873,2.807505,4.175423,2.212558,2.583193,3.852463,6.344573,3.222219,2.706237,8.280584,4.948179,7.4819,5.747774,3.279071,2.387939,1.035709,2.304281,0,0,0,0,0
ENSDARG00000059906,1.671382,0,2.190363,0.800764,4.929914,6.939225,9.149882,9.445789,13.471107,38.622528,50.998337,58.485298,41.284462,55.148251,82.556641,62.563103,46.731926,76.716042,70.69297,75.351242,72.686745,68.348244,63.937611,83.908623,65.427345,79.55574,79.352852,86.456734,47.49226,61.609184,65.01133,84.486343,88.084717,70.213966,72.253868,94.90303,75.673828,92.68438,81.630013,75.546654,63.274513,63.991875,37.285538,10.369266,0,3.996194,0,0.919008,1.001852
ENSDARG00000059908,0,0,0,3.203054,0.616239,0,0,1.448705,7.21713,7.846653,15.391212,13.466304,10.816299,9.288816,16.64592,20.032595,12.221392,28.25495,29.532148,21.769529,22.947323,24.515629,16.918274,25.96059,14.447244,17.824181,18.279453,29.546331,21.458799,20.727362,12.023217,16.418886,21.670277,16.45113,18.353025,14.743762,20.325821,17.407049,19.947235,12.76101,19.730677,8.298297,5.178547,2.304281,0,0,0,0,0
ENSDARG00000059925,0,0,0,0.800764,0,0,0,0.289741,1.512511,1.829517,4.677688,8.401018,5.208696,5.415596,5.864329,9.139636,5.950147,6.291366,12.271184,6.419135,9.050189,9.661787,10.419852,10.812645,8.069961,5.048691,9.679363,6.085625,5.274698,6.664652,5.51746,10.794725,4.507596,5.979339,8.732077,5.502521,9.542597,5.287914,7.644234,5.669971,6.885253,3.242312,2.071419,0,0,0.499524,0,0,0
ENSDARG00000059931,0.835691,0,0,0.800764,0.616239,1.387845,0,0,0.206305,0,1.723359,1.430299,2.170935,1.665442,2.268807,1.934501,4.019374,1.369146,1.274533,3.457675,1.203857,2.471425,4.014719,4.582517,3.442667,7.822551,5.00445,18.584095,1.573909,4.175423,1.757936,3.661111,2.375597,2.034291,1.645631,5.039313,2.221874,0.875432,3.244943,3.435963,2.877365,0.560215,4.142838,0,0,0,0,0,0
ENSDARG00000059933,0,0,0,0,0,0,0,0,0,3.902789,3.200523,0.804314,0.75944,2.53854,4.839374,2.52816,2.587556,4.552365,4.392806,2.58422,1.443315,2.518477,3.876725,2.621563,3.138196,2.055354,7.756976,5.829983,2.892513,0.76546,1.363867,1.366806,2.234892,1.890914,4.258041,2.64163,5.395611,2.222778,0.521548,2.608726,0.401706,1.827724,0,0,0,0,0,0,0
ENSDARG00000059936,0,0,0,0,0,0,0,0.289741,0.480984,0,2.442105,2.294464,2.264518,1.665442,2.416842,4.581841,2.239376,4.342553,3.092952,2.712789,2.881956,2.712641,4.152304,1.965847,3.012177,7.054996,3.377887,1.902993,2.5522,5.475769,1.233511,0.304097,1.517749,1.027067,1.329059,0.825173,1.719225,3.995976,1.294905,2.389614,4.745878,0.987402,2.071419,0,0,0,0,0,0
ENSDARG00000059961,0,0,0,0,0,0,0,0,0.480984,4.431376,0.984776,0.834239,1.598662,1.165422,6.80642,3.69367,2.397683,4.075176,3.301923,2.131304,1.70526,2.518477,3.654751,6.097548,2.586024,5.125572,2.112826,2.676053,0.893284,2.29362,2.33979,2.394585,3.206865,2.332784,3.19261,2.487731,2.43176,3.722273,3.054448,1.717982,0.868834,0.913862,1.035709,0,0,0,0,0,0
ENSDARG00000059973,0,0,0,0.800764,0,0,0,1.348655,2.680784,8.334165,4.638016,6.19633,4.875768,3.207819,10.62929,6.688227,4.715734,6.030315,5.10235,6.403514,11.107904,10.015275,6.245399,9.899925,9.98991,8.272672,7.766081,18.046907,9.027839,9.034209,8.836298,3.191386,6.96189,9.243606,5.595964,8.557755,7.987821,8.401478,12.73379,3.874187,6.623565,6.337545,4.142838,0,0,0.499524,0,0,0
ENSDARG00000059982,0,0,0,0,0,0,0,0,1.512511,0.528587,1.949717,1.102344,1.265734,2.123148,1.047627,3.219191,3.034439,5.979076,1.515268,3.941843,1.215101,2.277261,2.359223,4.194893,1.303226,3.837772,3.428644,1.143114,0,1.043165,3.698971,5.497642,3.928775,1.900861,3.640996,4.097895,2.892971,3.653876,3.820834,1.859291,2.942787,2.461478,1.035709,0,0,0.499524,0,0,0
