geneID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
DjGI003941_002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003942_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,3,17,0,0,0,0,0,4,0,2,0,0,0,0,0,15,0
DjGI003943_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003943_002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003944_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003945_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003945_002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003946_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003946_002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003947_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003947_002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003948_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
DjGI003948_002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003949_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003949_002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003950_001,6,0,3,19,10,8,0,16,0,0,2,18,69,81,4,202,0,52,64,2,144,77,125,343,0,11,23,0,132,225,160,130,75,14,42,47,207,101,312,204,13,27,128,22,34,21,65,14,10,5,0
DjGI003950_002,0,0,0,10,0,0,0,22,0,0,7,7,16,15,4,49,0,31,40,1,19,16,41,150,0,0,20,0,11,29,21,49,28,0,23,22,39,22,50,55,8,19,44,13,14,0,16,0,0,4,0
DjGI003951_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003951_002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003952_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003953_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003954_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003955_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003956_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003956_002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003957_001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003957_002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003958_001,9,1,7,3,6,0,2,8,1,6,16,1,10,35,14,67,0,36,69,11,72,30,83,205,0,14,9,2,24,57,60,33,20,21,32,30,35,33,58,41,6,11,30,0,24,2,5,5,11,0,2
DjGI003958_002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003959_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003959_002,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,18,0,4,0,24,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,10,0,15,0,0,0,0,0,0,0,0
DjGI003960_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003960_002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003961_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003962_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003963_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003964_001,0,0,0,0,8,57,50,307,82,65,57,124,765,910,275,4144,0,641,1438,258,1317,1635,4667,8368,0,163,1341,123,1316,1699,2023,1045,1011,384,1866,581,2894,1713,5597,2169,87,63,5,1,16,7,2,0,23,1,1
DjGI003965_001,0,0,0,0,3,0,0,0,0,0,0,0,16,0,0,36,0,5,13,0,31,6,14,61,0,0,0,0,23,18,37,13,15,0,14,0,24,21,15,26,0,0,10,0,6,0,0,0,8,0,0
DjGI003966_001,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,42,0,8,0,0,16,0,16,28,0,0,37,0,4,12,15,0,6,0,6,0,2,9,54,41,0,0,6,1,4,8,7,0,0,0,0
DjGI003967_001,0,0,0,0,8,0,0,0,0,0,8,0,11,3,0,79,0,3,0,4,31,12,0,57,0,0,5,0,37,33,17,7,1,1,0,1,48,30,44,22,0,0,11,0,26,14,26,3,0,0,0
DjGI003968_001,0,0,0,0,4,4,0,0,0,1,0,6,29,7,13,97,0,6,27,24,38,6,37,113,0,1,8,0,54,63,83,50,65,4,11,4,40,57,58,36,12,3,4,20,25,3,22,0,0,7,0
DjGI003969_001,0,0,2,3,0,1,0,5,0,1,0,0,23,9,7,77,0,34,17,0,9,43,48,96,0,4,10,0,13,123,40,44,34,9,3,1,33,24,109,52,15,23,34,0,6,2,6,7,0,0,4
DjGI003970_001,0,0,2,7,0,6,13,21,5,0,5,9,56,67,30,296,5,83,129,32,199,103,205,364,0,8,31,2,134,240,155,73,62,66,111,62,99,68,301,149,5,7,65,20,42,28,186,7,0,3,0
DjGI003971_001,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,26,0,1,0,1,0,0,0,25,0,0,0,0,0,5,30,0,0,0,0,0,5,0,51,9,6,0,0,0,0,7,3,0,0,0,0
DjGI003972_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003973_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003974_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,4,0,3,0,0,0,0,13,6,0,0,0,0,0,0,1,0,3,0,0,0,2,0,2,0,0,0,0,0,0
DjGI003975_001,15,4,2,5,11,35,27,66,41,56,73,203,205,113,194,385,5,408,441,253,429,191,526,806,0,52,210,11,328,457,411,592,269,242,132,218,278,191,522,261,95,118,99,83,65,84,88,16,0,12,4
DjGI003976_001,0,0,11,21,10,4,0,0,0,4,0,1,46,69,34,418,5,12,91,14,261,93,68,258,0,7,16,3,170,147,177,27,45,13,6,14,106,43,166,136,9,25,109,11,107,9,38,18,0,0,0
DjGI003977_001,7,1,10,4,38,290,283,311,23,101,31,97,1003,1303,243,4207,13,365,946,295,1692,897,1542,4476,0,48,269,8,371,1593,1828,1063,2006,941,931,114,485,587,3412,3854,474,928,2386,900,1337,992,1211,48,8,0,3
DjGI003978_001,0,0,0,0,17,6,0,40,0,30,3,9,543,434,24,679,0,181,172,58,438,72,229,588,0,23,126,7,264,367,466,201,314,275,168,151,425,149,469,25,5,1,0,11,2,3,0,6,0,16,0
DjGI003979_001,0,0,18,4,6,13,1,23,0,0,1,21,24,146,26,526,0,44,81,22,142,82,135,486,0,4,43,29,62,160,167,125,73,31,131,14,62,32,281,212,15,55,100,13,58,29,35,14,0,0,0
DjGI003980_001,0,0,0,0,0,0,1,0,0,0,0,0,5,0,10,15,0,0,0,3,5,12,10,9,0,0,0,0,7,50,4,16,5,0,14,0,10,5,44,0,1,11,1,0,1,0,0,0,0,0,0
DjGI003981_001,3,0,1,14,0,0,3,0,3,0,18,3,8,9,12,415,0,662,524,312,1546,935,1363,3636,0,54,192,35,164,69,24,15,10,6,4,0,22,4,9,26,0,0,15,5,1,1,8,3,0,0,6
DjGI003982_001,0,11,38,23,20,38,18,73,4,12,4,43,107,116,48,989,0,136,317,97,443,212,510,1307,0,27,79,9,139,417,466,161,91,88,184,127,121,140,534,335,23,30,154,52,87,22,62,19,6,2,12
DjGI003983_001,0,0,0,0,3,4,9,30,0,1,7,12,80,65,3,153,0,56,37,11,114,46,118,224,0,0,25,0,127,179,129,59,43,8,50,73,87,269,1077,674,52,0,7,0,7,10,6,2,0,1,0
DjGI003984_001,0,0,0,0,0,0,3,1,0,0,0,8,46,36,7,682,0,14,23,1,169,30,44,225,0,0,7,0,59,96,135,11,47,43,33,6,203,94,258,92,0,0,0,0,1,0,0,0,0,0,0
DjGI003985_001,0,0,0,0,0,8,0,7,0,6,0,1,17,18,4,71,0,4,33,3,107,23,50,113,0,3,7,0,48,57,55,37,39,7,19,36,43,22,122,70,8,0,29,17,25,21,4,0,1,0,0
DjGI003986_001,0,0,0,0,7,9,0,0,0,0,11,1,16,13,3,14,0,8,17,0,1,28,17,34,0,0,5,0,0,29,4,11,8,13,9,1,4,0,13,0,0,1,0,0,0,0,13,0,0,0,0
DjGI003987_001,0,0,0,11,0,0,0,0,0,0,0,6,54,43,0,110,0,28,32,6,62,72,22,167,0,0,30,1,43,92,114,28,17,16,1,16,113,80,121,75,0,11,38,23,29,18,49,0,0,0,2
DjGI003988_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003989_001,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0
DjGI003990_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16,0,3,32,0,0,1,0,6,0,6,3,0,0,0,0,25,0,14,7,0,0,0,0,8,3,0,0,0,0,0
DjGI003991_001,0,0,8,0,8,6,0,0,0,0,0,0,22,54,25,127,0,38,35,1,154,75,121,230,1,3,31,0,47,186,147,36,36,6,15,53,122,84,146,97,9,5,41,22,50,22,26,0,0,0,0
DjGI003992_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003993_001,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,5,0,5,1,0,0,0,0,1,3,8,4,2,0,3,0,11,1,7,0,1,0,1,0,0,0,0,0,0,0,0
DjGI003994_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003995_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0
DjGI003996_001,1,1,4,19,79,30,12,45,30,13,13,104,794,545,257,2388,7,625,523,203,1728,521,738,2096,12,51,169,25,1352,1945,1829,1255,802,280,171,412,1626,936,2483,1553,128,205,671,267,765,167,628,183,19,23,9
DjGI003997_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003998_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI003999_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI004000_001,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI004001_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI004002_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI004003_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI004004_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI004005_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI004006_001,3,31,2,13,36,1,34,115,33,54,108,372,1848,2132,717,9067,25,2174,4811,1332,7403,2803,5204,14158,9,292,740,136,2096,8838,7706,3803,1995,1175,1817,1156,3942,2352,6707,2265,158,49,295,42,27,11,32,22,11,10,6
DjGI004007_001,14,0,0,0,0,23,0,0,0,0,0,0,16,9,0,198,1,15,0,6,64,2,45,81,0,0,0,0,50,31,66,10,35,8,0,0,60,33,128,10,0,1,8,14,7,5,11,0,0,0,0
DjGI004008_001,2,9,0,6,7,9,19,31,0,14,19,103,674,533,65,3255,0,480,947,325,2646,850,1056,3694,12,53,219,48,848,2338,2230,763,465,158,256,168,1415,759,2902,736,41,52,124,1,23,6,1,0,8,1,9
DjGI004009_001,0,0,2,1,6,17,9,8,2,2,0,0,34,47,13,393,0,65,82,36,357,154,150,559,0,0,18,0,53,175,89,39,34,13,55,25,67,26,241,121,18,24,62,22,58,38,44,2,0,0,0
DjGI004010_001,5,0,1,3,1,6,0,5,1,0,2,13,71,54,42,382,0,44,121,54,348,170,162,561,0,11,42,1,85,139,139,71,38,23,22,31,214,90,231,134,12,34,72,21,79,14,59,6,0,0,0
DjGI004011_001,0,0,3,6,0,0,2,6,0,0,0,49,76,68,27,540,0,13,73,22,207,92,88,381,0,0,19,1,103,211,236,39,114,14,35,21,270,80,359,180,7,3,146,36,159,29,65,65,2,0,13
DjGI004012_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI004013_001,0,0,9,0,9,0,14,1,0,0,0,1,61,55,5,217,0,6,9,2,137,31,49,136,0,0,16,0,50,174,187,20,41,11,9,6,76,35,167,80,3,1,29,15,53,3,41,0,0,0,0
DjGI004014_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI004015_001,7,3,3,11,7,2,16,16,1,0,12,3,92,76,17,414,0,37,75,16,215,106,108,242,0,2,34,5,167,193,231,57,137,55,54,43,232,62,371,153,11,9,69,29,192,31,67,39,23,4,14
DjGI004016_001,0,0,20,1,0,0,0,3,0,0,5,0,20,13,11,103,0,6,0,0,66,19,24,60,0,0,0,0,47,58,80,5,13,13,0,19,45,85,165,98,0,0,32,0,8,20,28,0,0,0,0
DjGI004017_001,0,0,0,0,6,9,0,5,0,0,8,10,68,35,3,205,0,36,70,16,217,133,123,195,4,2,16,0,72,115,149,86,41,15,53,17,85,56,259,134,0,16,40,3,43,12,40,3,0,0,0
DjGI004018_001,0,0,0,0,0,1,0,0,6,0,4,0,43,0,1,44,0,4,20,0,38,35,26,36,0,0,25,0,58,72,27,25,28,0,4,15,35,23,80,60,12,1,1,7,14,4,52,0,5,0,0
DjGI004019_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI004020_001,0,0,12,1,13,0,0,0,0,7,0,6,91,17,29,380,0,78,83,15,330,86,141,486,0,0,14,18,165,320,322,62,60,23,13,13,290,174,334,139,10,8,35,6,25,7,23,8,0,0,0
DjGI004021_001,0,0,0,0,0,3,0,1,4,0,0,0,74,29,6,292,0,7,12,13,204,100,55,275,0,0,7,0,72,167,134,26,36,10,5,20,65,41,218,78,2,6,33,14,28,5,13,6,0,0,0
DjGI004022_001,18,27,34,36,34,59,34,35,23,14,33,62,113,168,75,568,5,119,227,69,208,153,157,542,3,36,79,20,173,385,324,145,159,103,134,121,268,140,352,242,17,25,160,32,82,32,103,32,10,22,10
DjGI004023_001,0,0,0,0,3,0,0,0,0,1,0,0,78,11,12,208,0,2,16,14,97,30,56,189,0,0,2,0,74,67,71,16,22,3,0,28,99,29,89,29,3,0,8,7,9,10,6,5,0,0,0
DjGI004024_001,0,0,0,0,0,0,0,0,0,0,1,0,20,40,0,274,0,0,7,0,96,9,20,192,0,0,0,0,68,64,86,32,48,4,12,2,61,14,146,33,0,2,41,0,39,8,12,0,0,0,0
DjGI004025_001,0,0,15,8,20,1,4,5,0,27,0,9,52,156,0,432,0,42,40,45,154,34,63,226,0,6,21,0,84,211,156,33,36,26,19,8,143,46,264,74,23,2,49,6,90,3,68,0,0,12,1
DjGI004026_001,0,4,0,0,0,0,0,6,0,0,0,0,15,25,0,71,0,2,17,0,23,15,19,30,0,0,0,0,7,15,18,23,9,2,1,4,46,51,52,6,0,5,9,0,30,0,22,0,0,0,0
DjGI004027_001,0,7,1,1,0,8,0,0,0,6,0,1,70,52,37,572,0,35,58,3,215,74,109,288,0,0,31,0,174,384,250,85,45,29,66,33,240,53,299,133,2,10,83,36,63,37,67,2,0,0,19
DjGI004028_001,0,0,8,7,5,7,10,23,0,3,1,13,95,77,35,739,4,52,129,66,483,154,244,695,0,11,38,1,185,428,446,111,151,48,71,70,185,190,609,119,35,21,111,71,96,37,91,21,0,20,1
DjGI004029_001,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,206,0,10,14,4,51,3,12,52,0,0,1,0,42,34,39,12,9,10,9,1,89,18,103,28,7,7,17,0,32,4,34,6,4,0,5
DjGI004030_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI004031_001,0,0,0,0,0,13,4,1,0,0,0,8,39,64,4,181,0,0,27,10,55,26,32,220,0,0,20,0,44,85,164,7,34,24,5,54,93,39,131,88,2,23,54,17,53,36,36,0,8,0,0
DjGI004032_001,0,0,16,0,5,6,1,1,2,0,4,1,24,68,0,399,0,9,9,9,50,52,18,196,0,0,3,0,37,170,75,32,5,14,10,0,46,22,156,37,0,12,28,3,57,5,4,0,0,5,0
DjGI004033_001,0,0,0,6,0,12,0,16,0,1,1,0,72,31,21,268,0,29,36,20,155,20,53,193,0,3,4,7,93,171,200,18,17,5,20,1,85,50,271,70,8,17,49,19,41,4,7,38,0,0,0
DjGI004034_001,0,4,0,0,2,0,0,0,0,0,0,0,34,16,0,170,0,0,30,7,104,50,74,81,0,8,2,0,35,70,23,45,16,6,0,0,60,23,161,31,6,8,19,6,62,5,32,0,4,0,0
DjGI004035_001,0,0,4,0,1,0,0,1,0,0,0,6,50,30,15,192,0,11,64,27,99,37,33,131,0,0,0,0,56,76,149,26,32,11,7,13,88,30,120,75,10,0,20,0,34,11,8,0,0,0,7
DjGI004036_001,0,0,19,0,0,12,0,3,0,0,0,12,19,46,31,285,0,28,54,16,78,61,90,238,0,0,42,0,48,100,113,31,24,14,30,1,77,36,173,63,14,6,50,2,15,8,42,1,0,0,1
DjGI004037_001,0,0,26,2,7,60,16,26,0,20,1,50,273,189,24,1269,0,219,236,133,1187,306,372,1242,0,7,50,4,430,599,488,241,175,48,74,54,650,236,956,172,35,38,284,52,389,55,200,17,16,0,33
DjGI004038_001,0,0,0,0,0,10,0,0,0,0,0,2,8,16,4,170,0,14,48,9,109,14,38,153,0,0,29,13,14,123,96,66,40,60,31,19,104,104,136,66,0,0,36,0,34,18,42,0,0,5,0
DjGI004039_001,0,0,0,0,0,0,0,6,0,0,0,4,140,208,48,1501,0,96,134,62,627,275,322,1215,0,7,24,0,286,600,525,235,120,73,84,64,324,152,896,415,24,11,157,31,81,78,104,0,13,0,0
DjGI004040_001,0,0,0,0,6,8,0,0,0,0,6,0,10,6,11,87,0,5,46,0,56,25,72,77,0,0,9,0,16,53,106,9,29,13,0,6,53,74,116,10,3,0,17,0,5,0,56,6,0,0,4
DjGI004041_001,0,0,1,0,6,0,1,6,1,0,0,0,60,53,4,492,0,42,69,15,301,112,118,436,0,1,9,2,152,263,267,55,133,7,37,12,226,134,315,133,0,0,16,1,12,3,22,10,0,0,8
DjGI004042_001,0,18,0,0,0,0,0,0,0,0,0,0,7,4,0,80,0,0,0,10,27,29,6,18,0,0,0,0,2,24,22,8,14,12,0,0,33,5,33,36,0,0,16,0,13,1,0,0,0,0,0
DjGI004043_001,0,0,0,2,0,0,0,0,0,0,0,3,2,6,0,55,0,4,10,0,32,0,14,29,0,0,0,0,14,43,23,11,5,6,0,5,14,9,23,1,7,0,0,0,0,0,0,0,0,0,0
DjGI004044_001,0,0,0,0,0,5,0,0,0,0,0,0,3,15,0,88,0,0,10,0,37,10,17,32,0,0,0,0,40,14,40,3,0,7,0,8,38,21,34,0,0,0,3,7,37,0,6,8,0,0,0
DjGI004045_001,0,0,0,8,1,37,0,31,0,16,10,24,74,151,17,663,0,76,66,90,338,87,189,495,0,0,71,4,154,431,326,165,181,50,99,44,247,195,378,144,10,16,11,26,50,12,67,9,0,0,3
DjGI004046_001,0,0,0,0,0,0,2,8,0,0,0,9,23,4,1,233,0,0,0,0,62,35,0,119,0,0,0,0,20,72,77,29,5,9,20,11,14,2,114,12,1,0,13,0,5,0,7,8,5,0,0
DjGI004047_001,0,0,14,0,0,3,0,0,0,0,0,0,1,5,3,95,0,8,4,1,65,47,27,101,0,0,6,0,16,37,46,5,14,11,14,0,45,9,94,24,2,0,8,2,18,11,16,6,0,0,0
DjGI004048_001,2,0,0,7,9,9,0,1,0,0,0,8,33,14,4,359,0,35,88,4,205,10,73,268,0,0,1,1,140,109,152,21,24,15,19,27,210,48,209,40,4,3,27,11,22,8,63,9,0,0,0
DjGI004049_001,0,0,0,0,2,27,0,0,0,0,0,9,51,28,22,290,0,31,113,19,209,60,97,194,0,0,11,0,117,207,158,104,74,25,56,3,93,79,263,82,28,9,55,3,30,43,75,0,0,0,0
DjGI004050_001,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,95,0,0,18,10,27,18,30,77,0,0,0,0,31,37,71,0,46,0,0,5,52,5,75,43,0,0,7,0,35,0,8,0,0,0,0
DjGI004051_001,0,0,0,0,0,0,0,0,0,0,0,0,11,16,8,116,0,12,12,0,44,13,25,64,0,0,4,5,23,89,35,9,9,4,38,16,9,10,24,37,3,0,14,4,10,0,24,0,0,0,0
