geneID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
DjGI009425_001,0,1,0,8,5,1,45,57,229,20,210,165,395,111,222,247,281,0,66,38,32,26,30,31,3,0,0,0
DjGI009426_001,0,0,0,0,0,0,8,24,50,0,14,26,73,4,13,7,63,0,4,0,0,0,25,0,8,0,0,0
DjGI009427_001,0,0,0,0,0,11,13,0,0,0,0,15,0,0,0,10,1,0,0,0,16,0,0,0,0,0,0,0
DjGI009428_001,2,6,6,0,24,0,20,33,20,3,70,31,39,7,55,84,34,16,26,0,16,11,87,0,34,6,0,0
DjGI009429_001,0,0,0,0,0,0,0,0,0,0,11,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
DjGI009430_001,28,9,23,86,209,16,244,192,690,90,985,885,2576,621,1572,1018,1228,1,128,36,69,66,792,148,239,5,38,10
DjGI009431_001,0,10,0,7,33,4,63,74,321,19,508,449,1186,169,917,729,523,10,39,10,36,14,103,6,5,9,2,0
DjGI009432_001,13,0,6,24,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,8,0,0,14,0,0
DjGI009433_001,0,0,13,0,7,0,27,10,13,8,27,70,88,9,57,100,79,0,11,6,0,0,115,41,7,7,2,8
DjGI009434_001,53,61,58,123,494,45,1043,836,1818,318,3879,4372,8052,1856,5532,3376,3309,29,332,279,503,335,1586,410,569,59,68,38
DjGI009435_001,0,24,28,63,230,26,716,727,2112,446,3304,3550,6513,2357,4320,3410,3178,10,856,283,542,227,585,105,85,16,30,11
DjGI009436_001,0,2,9,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009437_001,0,0,0,0,18,0,9,25,58,1,22,26,162,36,53,86,31,0,5,0,10,0,14,4,0,0,0,0
DjGI009438_001,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
DjGI009439_001,7,0,0,12,4,10,14,13,2,0,34,7,28,0,51,12,14,0,0,8,8,0,23,0,3,9,17,0
DjGI009440_001,56,20,59,141,764,47,2208,2553,5280,688,6219,5415,11282,2635,8047,7501,7095,11,905,538,1013,264,2415,764,481,146,19,37
DjGI009441_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009442_001,0,0,0,0,6,0,13,0,49,5,55,49,72,2,31,37,89,0,0,6,5,0,30,0,6,0,0,0
DjGI009443_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009444_001,12,0,18,0,0,0,0,51,95,8,94,37,145,47,121,43,82,33,3,21,8,1,92,0,8,0,10,15
DjGI009445_001,0,16,0,0,0,22,0,4,17,4,18,36,80,74,57,76,57,0,6,0,21,23,7,10,0,0,0,12
DjGI009446_001,0,0,0,0,23,0,48,34,53,6,109,65,55,101,84,46,59,0,28,1,7,0,35,2,7,20,8,0
DjGI009447_001,0,15,0,0,11,0,12,18,30,2,245,229,231,84,158,126,100,0,34,33,8,15,29,0,3,0,0,0
DjGI009448_001,0,0,0,0,4,0,16,31,68,7,39,10,28,21,26,13,37,0,0,10,21,2,121,22,15,0,11,0
DjGI009449_001,0,0,0,11,5,0,57,145,163,28,223,350,582,146,318,322,152,0,10,44,48,22,136,21,0,21,0,3
DjGI009450_001,0,0,0,0,0,0,0,6,0,0,0,0,0,17,11,0,0,11,16,0,0,0,0,0,17,1,0,12
DjGI009451_001,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0
DjGI009452_001,0,0,0,0,0,11,63,0,25,7,10,25,43,0,24,39,27,0,26,1,16,0,7,1,0,0,0,0
DjGI009453_001,0,0,0,0,0,0,0,0,22,0,9,31,6,12,10,3,0,0,0,0,0,0,17,0,0,0,4,0
DjGI009454_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009455_001,0,0,0,0,2,0,23,30,16,8,64,24,79,15,52,46,107,15,24,0,34,19,42,43,39,0,8,0
DjGI009456_001,0,5,19,0,13,0,2,62,8,0,10,6,59,9,0,14,22,0,0,19,0,0,19,0,0,0,0,0
DjGI009457_001,0,3,9,80,8,0,68,34,53,23,22,99,241,60,22,102,61,8,96,9,25,36,23,39,86,0,0,9
DjGI009458_001,0,0,0,15,33,0,7,15,50,2,101,159,151,6,50,46,34,0,1,7,3,0,33,14,11,0,0,0
DjGI009459_001,0,0,0,0,11,9,0,0,6,0,22,39,35,13,33,32,24,0,0,0,0,0,8,0,0,0,18,0
DjGI009460_001,0,1,23,48,139,24,120,66,189,30,457,446,943,310,631,358,349,27,54,44,101,14,563,90,310,0,40,56
DjGI009461_001,47,114,170,292,945,72,1410,1121,3194,606,5444,6281,13269,3522,7010,6477,4696,44,928,402,1127,374,2438,681,700,131,162,19
DjGI009462_001,0,0,0,16,8,8,12,0,3,0,0,0,0,0,4,16,0,6,0,0,0,0,0,0,5,5,0,0
DjGI009463_001,48,39,43,79,912,45,1697,2357,4652,430,5415,3892,9553,1115,6003,6381,4994,17,245,201,368,119,2994,278,661,30,58,1
DjGI009464_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009465_001,0,12,0,0,0,0,0,0,14,5,0,19,7,12,40,6,0,0,0,0,0,0,33,0,0,0,18,0
DjGI009466_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009467_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009468_001,0,0,0,0,11,0,7,9,13,4,50,67,33,1,28,43,53,0,0,0,2,0,34,0,3,0,0,0
DjGI009469_001,4,0,0,20,14,0,43,21,218,15,98,257,383,58,305,135,232,0,11,0,21,15,62,8,22,0,0,0
DjGI009470_001,4,1,11,154,345,13,456,189,379,151,504,796,1220,678,615,479,624,1,608,147,808,757,1648,730,778,85,135,0
DjGI009471_001,0,0,0,0,0,0,22,20,1,1,19,47,60,17,47,12,34,0,9,0,17,0,0,0,23,0,0,0
DjGI009472_001,0,0,0,5,0,0,0,0,15,0,18,0,7,13,0,42,20,0,0,0,0,0,7,0,0,0,0,0
DjGI009473_001,6,1,0,36,15,0,53,54,186,26,149,173,313,180,200,137,110,0,36,1,54,9,52,25,23,0,0,0
DjGI009474_001,61,77,53,82,160,125,222,143,175,35,265,161,260,135,291,206,302,50,116,95,162,92,160,33,172,150,65,79
DjGI009475_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009476_001,0,0,0,9,0,9,0,27,33,0,23,21,37,9,21,0,46,0,0,4,1,5,12,0,14,0,17,0
DjGI009477_001,0,0,0,0,16,7,9,3,2,0,4,0,10,10,16,0,18,0,3,2,5,0,0,1,0,15,0,0
DjGI009478_001,1,12,0,23,34,0,41,23,125,20,147,278,249,101,213,268,260,0,69,48,52,15,91,12,53,3,41,0
DjGI009479_001,0,0,0,0,0,0,15,0,64,2,39,20,75,1,59,53,112,0,16,3,0,6,24,0,8,13,4,5
DjGI009480_001,0,6,3,13,135,8,163,282,699,66,906,932,1530,413,842,1301,948,23,213,68,165,39,390,75,159,0,42,0
DjGI009481_001,0,0,0,0,10,0,36,22,87,14,14,30,228,60,69,68,129,0,0,1,0,12,13,10,7,0,0,0
DjGI009482_001,0,0,0,4,11,0,21,19,73,9,87,77,48,1,40,80,63,0,23,19,0,0,54,3,2,0,0,0
DjGI009483_001,5,0,0,17,42,1,78,82,244,19,168,214,449,112,227,313,269,0,1,49,22,13,131,0,33,3,6,5
DjGI009484_001,0,0,11,0,0,0,2,0,28,0,0,9,5,0,14,20,9,0,0,0,6,0,48,9,0,0,0,0
DjGI009485_001,68,26,62,121,579,21,617,566,1796,176,2377,2519,5482,1719,3432,2713,2470,19,477,251,416,200,1612,357,545,71,37,17
DjGI009486_001,0,0,0,0,13,8,25,13,49,0,0,1,20,0,42,1,13,0,14,0,0,0,26,0,1,0,0,0
DjGI009487_001,0,0,0,22,16,0,23,28,100,14,133,130,145,39,82,164,125,8,8,7,19,0,57,14,16,0,0,0
DjGI009488_001,0,0,0,0,0,0,14,0,14,0,25,0,69,7,18,25,41,0,0,12,0,9,2,0,0,0,1,0
DjGI009489_001,0,0,0,0,9,0,0,0,11,0,1,25,21,5,18,18,17,0,0,0,0,0,3,0,7,0,0,0
DjGI009490_001,0,0,0,0,0,0,0,3,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009491_001,0,0,0,0,0,0,0,0,0,0,8,45,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
DjGI009492_001,0,16,6,51,67,0,31,90,216,14,120,198,274,119,206,122,214,10,16,9,9,9,248,23,85,18,0,12
DjGI009493_001,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009494_001,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,16,0,0,0
DjGI009495_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009496_001,0,19,26,112,215,0,252,201,679,58,1532,1344,3680,268,1752,1192,1222,10,44,23,101,27,785,138,392,1,23,6
DjGI009497_001,0,0,0,0,43,0,46,20,90,16,219,56,177,18,159,169,164,0,34,19,0,31,74,8,27,7,0,0
DjGI009498_001,0,7,5,19,64,0,27,26,137,8,129,82,265,44,171,199,187,0,5,4,0,9,193,11,37,15,0,0
DjGI009499_001,0,0,0,0,6,16,23,8,21,3,2,31,2,0,53,5,3,0,0,0,0,7,0,0,0,0,10,0
DjGI009500_001,72,34,6,31,29,30,105,68,59,28,119,93,61,69,10,54,47,55,62,35,43,42,4,6,17,48,48,63
DjGI009501_001,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009502_001,0,8,0,0,20,0,0,24,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
DjGI009503_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009504_001,0,0,0,5,41,39,11,79,112,7,110,84,385,70,278,176,149,0,10,23,53,19,141,19,29,0,29,0
DjGI009505_001,8,16,0,0,27,0,121,108,347,79,504,671,1500,437,890,551,508,0,122,1,122,27,153,47,58,2,10,0
DjGI009506_001,0,0,0,0,6,0,47,0,43,1,42,58,61,14,67,44,1,0,18,8,7,0,34,0,28,0,0,0
DjGI009507_001,251,269,420,518,364,376,1138,508,458,143,835,733,1180,1109,513,567,353,265,314,312,461,396,331,198,933,738,231,205
DjGI009508_001,6,0,0,0,11,0,3,0,9,0,57,14,31,4,15,6,15,0,0,5,1,0,2,0,0,0,0,0
DjGI009509_001,0,4,0,0,28,26,52,28,147,8,136,132,118,82,159,214,128,1,27,12,9,0,156,0,14,0,0,0
DjGI009510_001,0,0,0,0,0,0,66,12,46,8,4,25,71,0,45,32,40,0,15,0,21,0,1,0,19,13,0,0
DjGI009511_001,0,0,0,0,0,0,7,0,32,0,0,28,57,0,0,1,9,0,0,0,0,0,10,0,0,0,0,0
DjGI009512_001,23,0,0,7,57,0,136,48,158,27,208,407,702,146,361,448,309,8,47,7,32,42,196,40,75,0,0,14
DjGI009513_001,0,0,0,0,21,0,18,90,114,4,203,186,175,87,146,114,104,10,20,0,31,20,35,13,1,24,0,0
DjGI009514_001,0,0,0,9,0,32,12,16,40,14,53,113,86,4,44,80,34,0,17,28,9,0,14,18,53,0,16,0
DjGI009515_001,0,0,0,0,8,23,33,0,0,0,40,18,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
DjGI009516_001,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,16,0,0,0,4,3,5,0,0,0,0,0
DjGI009517_001,8,12,2,19,143,2,294,166,578,76,810,966,1740,456,1023,862,766,0,120,36,103,39,389,129,144,2,11,17
DjGI009518_001,14,1,18,37,222,13,296,282,724,43,722,770,1270,288,977,826,1233,4,66,60,262,32,411,57,230,11,0,4
DjGI009519_001,0,2,0,0,0,0,84,169,93,38,158,189,435,65,186,228,116,0,15,26,95,1,82,24,18,0,0,0
DjGI009520_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009521_001,56,28,34,362,1201,72,2277,1895,3381,285,4127,4673,8496,2639,6028,4405,4792,20,1401,638,1597,699,3751,1182,1629,76,198,35
DjGI009522_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009523_001,0,0,0,0,18,0,0,0,0,0,0,0,0,16,0,0,17,2,0,0,0,2,0,0,11,0,3,0
DjGI009524_001,12,0,2,0,24,0,54,7,93,6,77,103,171,55,124,116,132,1,26,14,54,1,26,13,6,17,1,2
DjGI009525_001,6,0,0,9,29,0,51,29,85,12,105,63,248,62,154,196,97,10,36,37,5,13,187,3,74,7,9,16
DjGI009526_001,0,9,0,0,3,0,10,1,13,3,36,25,38,28,8,27,26,0,12,0,26,0,16,0,0,12,0,9
DjGI009527_001,0,0,0,0,36,0,0,12,34,5,3,13,50,10,44,55,50,0,15,0,0,0,10,0,39,1,0,0
DjGI009528_001,0,0,0,0,11,0,3,0,0,0,18,31,74,1,8,30,45,0,10,0,0,0,36,0,17,0,0,0
DjGI009529_001,0,0,0,0,32,0,83,57,69,24,163,170,332,113,176,187,106,1,42,13,50,11,53,0,11,7,0,0
DjGI009530_001,12,0,10,0,28,19,70,80,188,40,154,410,494,156,301,196,175,24,56,46,22,25,73,13,0,0,0,23
DjGI009531_001,19,0,21,12,58,9,46,65,249,21,212,291,442,140,264,265,281,0,62,29,21,11,169,39,58,0,7,0
DjGI009532_001,18,8,4,0,29,0,48,29,124,52,182,241,303,129,344,538,573,2,486,178,450,99,376,101,120,37,0,0
DjGI009533_001,39,10,11,82,46,1,175,277,582,130,1170,1691,3119,1318,1627,1165,940,6,226,36,169,47,147,53,40,47,33,8
DjGI009534_001,1,4,10,0,0,0,15,64,300,30,250,132,268,61,279,362,507,10,141,20,30,28,199,23,63,0,0,5
DjGI009535_001,0,0,13,0,0,11,0,0,14,8,0,15,26,7,18,8,6,0,0,0,0,0,32,12,27,0,13,0
DjGI009536_001,0,1,19,7,87,25,116,51,283,38,423,293,439,92,338,278,268,25,29,4,56,13,40,25,33,7,9,0
DjGI009537_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009538_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009539_001,0,0,6,21,0,1,9,6,5,3,11,9,15,11,1,1,2,0,12,2,12,0,11,0,0,0,1,0
DjGI009540_001,1,0,0,55,91,0,380,441,949,110,1268,1611,3023,562,1808,1894,1396,4,275,93,206,40,245,61,49,13,33,2
DjGI009541_001,0,37,0,0,19,7,63,76,158,18,211,151,238,141,196,184,223,0,96,15,68,15,34,32,0,40,7,0
DjGI009542_001,0,32,1,0,15,0,26,29,121,6,325,244,652,75,525,249,280,0,26,0,0,0,6,0,0,8,0,0
DjGI009543_001,0,0,0,0,0,0,1,0,7,2,35,0,5,4,21,14,1,12,14,2,0,0,17,0,0,22,0,0
DjGI009544_001,0,0,0,0,22,0,0,0,63,1,24,21,107,9,24,45,25,2,0,0,0,13,90,15,47,0,9,0
DjGI009545_001,32,13,0,0,19,0,5,45,50,29,102,66,134,17,161,75,47,13,0,28,48,0,13,0,33,19,5,0
DjGI009546_001,0,0,0,0,0,0,5,17,16,1,16,18,61,11,63,27,59,0,0,1,0,11,10,5,0,10,0,0
DjGI009547_001,5,7,13,15,63,22,87,92,224,10,209,176,289,82,201,161,168,0,52,38,40,55,83,24,26,45,0,0
DjGI009548_001,0,5,0,12,135,0,87,137,167,4,323,144,402,124,163,215,301,4,20,71,38,0,138,16,33,10,0,0
DjGI009549_001,0,0,0,15,0,0,29,22,0,4,22,22,33,47,11,128,72,0,26,9,23,8,38,5,21,7,0,0
DjGI009550_001,0,0,3,0,8,0,80,33,69,3,74,243,238,243,199,117,71,0,49,37,34,40,31,11,22,6,3,0
DjGI009551_001,0,0,11,0,0,0,10,16,0,2,12,0,5,6,37,11,0,0,0,9,14,0,14,0,45,0,0,0
DjGI009552_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009553_001,0,8,0,24,69,0,196,228,261,66,324,277,633,104,395,357,254,0,45,43,86,64,117,86,19,4,0,0
DjGI009554_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009555_001,0,0,0,0,6,0,0,31,20,4,1,113,55,14,19,28,28,0,15,0,34,0,10,0,14,1,0,0
DjGI009556_001,12,18,26,0,30,18,119,93,282,40,254,492,825,229,455,193,403,0,57,63,83,57,189,13,36,4,16,6
DjGI009557_001,0,0,18,0,5,0,114,7,109,16,128,98,254,109,89,174,52,0,1,25,12,15,76,26,30,0,0,0
DjGI009558_001,0,0,1,3,51,6,85,124,185,33,272,347,656,147,331,214,278,0,27,5,15,0,133,1,33,6,6,35
DjGI009559_001,6,3,20,73,282,2,710,558,1511,241,1906,1507,4038,1160,2894,2508,2614,0,411,206,513,150,900,146,191,26,0,14
DjGI009560_001,0,0,0,0,0,0,0,0,11,0,12,0,6,5,20,14,0,0,11,7,0,0,0,0,0,9,0,0
DjGI009561_001,0,0,0,1,23,0,22,27,131,3,150,59,205,35,101,69,85,0,0,0,0,0,68,0,0,0,29,0
DjGI009562_001,3,0,0,0,13,0,38,32,42,8,136,114,196,70,76,128,34,3,25,0,15,0,63,6,2,0,2,0
DjGI009563_001,0,0,0,0,0,0,0,0,13,0,75,2,0,0,0,18,8,0,0,0,8,4,0,9,0,15,13,2
DjGI009564_001,6,0,0,0,23,0,7,16,13,2,69,51,62,26,31,83,8,0,2,9,17,0,56,4,21,0,0,0
DjGI009565_001,0,0,0,0,19,0,32,49,62,0,95,35,188,0,117,133,106,0,26,19,23,10,60,22,0,0,0,0
DjGI009566_001,0,0,0,0,7,0,0,17,48,15,119,95,119,32,131,112,135,0,0,0,0,0,30,10,16,0,0,0
DjGI009567_001,0,0,16,0,13,9,0,43,14,0,16,7,20,12,6,26,22,18,0,0,7,0,117,0,13,0,0,0
DjGI009568_001,0,0,0,0,0,0,5,0,27,5,34,26,50,49,50,4,104,0,31,1,17,16,12,0,0,0,0,25
DjGI009569_001,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009570_001,0,0,0,0,0,0,0,0,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,17,0,0
DjGI009571_001,21,0,75,143,494,76,1030,894,1866,585,2908,3075,5204,1834,3778,3426,3300,2,641,398,922,504,1340,266,295,82,23,28
DjGI009572_001,0,0,0,0,0,0,0,0,12,0,0,20,7,0,0,0,28,0,0,0,0,0,10,0,0,0,4,0
DjGI009573_001,0,0,8,21,18,15,9,26,64,1,39,31,73,20,52,23,28,0,37,0,13,0,42,57,37,0,13,7
DjGI009574_001,0,0,0,0,0,0,0,7,0,3,0,17,17,8,10,15,12,0,0,0,0,15,0,0,0,0,9,0
DjGI009575_001,0,0,0,0,0,0,29,0,12,4,6,9,24,0,10,20,42,0,0,0,0,0,6,0,0,0,0,0
DjGI009576_001,0,17,1,15,95,10,187,148,345,80,358,294,738,209,391,459,346,0,89,39,94,31,172,79,79,44,8,0
DjGI009577_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009578_001,52,23,29,90,273,36,471,1096,3448,341,4624,4353,7992,1684,5689,4761,4163,78,732,225,657,392,1794,360,589,82,43,16
DjGI009579_001,0,0,0,0,7,0,8,0,0,0,0,0,23,0,1,64,14,0,0,0,0,0,29,0,0,4,0,17
DjGI009580_001,0,0,0,0,0,0,0,0,0,0,0,0,16,14,5,0,0,0,14,0,0,0,0,0,0,9,0,0
DjGI009581_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009582_001,66,32,55,67,30,49,215,65,76,9,66,66,108,160,108,89,63,21,90,68,83,51,58,20,96,228,59,19
DjGI009583_001,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,8,11,0,1
DjGI009584_001,1,0,0,1,0,0,0,0,5,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0
DjGI009585_001,11,0,2,16,62,0,153,132,380,28,500,482,1257,269,660,667,483,4,32,31,63,34,155,41,11,32,6,0
DjGI009586_001,0,1,0,0,0,7,0,0,9,1,34,31,30,28,9,2,24,0,6,0,0,0,12,0,0,0,0,0
DjGI009587_001,0,0,0,0,0,0,40,0,0,0,3,17,37,0,10,11,13,0,2,5,10,0,12,0,0,11,0,0
DjGI009588_001,0,0,0,5,11,0,8,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,31,0,0
DjGI009589_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009590_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009591_001,0,0,0,0,60,6,60,18,12,10,89,102,144,62,89,88,28,0,10,0,23,0,11,11,16,0,0,0
DjGI009592_001,0,0,0,0,21,0,14,7,17,0,13,13,8,1,24,0,1,0,25,0,0,0,0,0,0,22,0,13
DjGI009593_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
DjGI009594_001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,15,0,0,0,0,0,0,0,0
DjGI009595_001,181,267,330,212,175,215,547,300,293,148,483,523,758,311,240,273,211,288,223,219,277,240,565,89,339,1076,235,174
DjGI009596_001,0,0,0,0,0,0,0,0,12,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009597_001,0,10,0,0,0,1,0,4,31,0,13,41,8,0,33,55,9,0,0,0,14,0,0,4,5,0,0,0
DjGI009598_001,0,7,12,43,203,19,279,182,909,83,1262,1101,2305,402,1607,1365,1150,1,52,75,74,22,514,118,164,11,6,19
DjGI009599_001,0,0,0,0,0,0,0,0,3,0,21,0,9,6,24,1,17,0,0,0,0,0,0,0,1,0,0,0
DjGI009600_001,0,0,0,62,133,0,92,79,239,34,162,171,433,119,233,102,198,0,136,28,68,119,908,225,363,0,28,0
DjGI009601_001,0,0,2,6,6,5,33,17,77,26,63,62,167,55,46,48,70,0,35,29,19,0,60,16,23,0,4,0
DjGI009602_001,7,11,16,10,28,0,53,27,226,29,234,199,401,76,271,178,194,0,22,40,48,42,37,1,41,0,0,0
DjGI009603_001,0,0,1,0,15,19,71,18,69,10,31,84,222,28,61,142,159,0,17,0,9,0,83,6,68,3,0,0
DjGI009604_001,15,0,0,0,19,31,32,37,55,1,40,49,166,20,52,76,38,0,0,0,15,1,11,0,7,0,0,13
DjGI009605_001,7,0,0,0,3,14,11,65,33,10,50,27,62,14,84,14,40,0,2,14,27,0,0,0,0,0,1,10
DjGI009606_001,0,0,0,15,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009607_001,0,1,0,1,15,0,98,114,179,27,172,409,518,175,502,213,305,32,71,40,37,21,118,22,11,0,6,0
DjGI009608_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009609_001,0,0,0,0,29,5,3,19,29,0,32,76,130,22,97,24,41,0,0,0,4,0,114,16,22,3,0,0
DjGI009610_001,0,0,0,0,0,0,2,0,0,3,0,16,11,5,0,2,14,0,13,5,1,0,0,0,0,15,7,0
DjGI009611_001,16,0,6,0,4,16,18,59,32,9,24,74,64,7,50,59,116,0,2,30,24,11,228,77,83,62,0,0
DjGI009612_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
DjGI009613_001,0,14,12,0,17,0,2,0,18,3,39,37,117,26,18,55,55,0,0,10,18,1,16,0,8,0,12,0
DjGI009614_001,0,0,0,0,6,0,17,0,16,0,12,0,20,0,9,0,10,0,11,0,0,0,32,0,0,0,29,0
DjGI009615_001,0,0,0,0,0,0,0,0,22,0,23,43,47,0,9,22,20,0,0,11,7,0,44,9,0,18,0,0
DjGI009616_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009617_001,21,6,1,4,0,16,65,45,171,61,437,762,1651,488,954,867,632,0,79,64,17,13,28,0,0,13,4,26
DjGI009618_001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009619_001,23,0,5,23,41,9,287,175,481,103,810,824,1677,391,1072,1013,798,11,107,84,120,30,321,96,145,15,8,8
DjGI009620_001,0,0,0,0,0,0,0,0,14,0,0,0,24,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009621_001,0,0,0,12,69,0,80,47,133,8,104,125,291,86,196,170,68,0,26,7,26,5,81,32,58,12,0,0
DjGI009622_001,7,0,35,26,32,15,17,48,61,4,21,7,34,36,37,25,33,23,5,49,20,33,6,0,0,35,46,44
DjGI009623_001,0,0,0,0,0,13,5,8,7,0,21,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
DjGI009624_001,0,14,2,0,23,0,46,27,98,9,70,130,161,29,136,78,49,0,16,0,1,0,74,16,3,0,0,0
DjGI009625_001,0,0,0,0,0,0,5,0,50,2,43,76,178,42,43,82,43,0,0,0,1,0,11,0,0,0,5,0
DjGI009626_001,0,0,0,16,42,0,51,26,174,5,184,163,332,96,160,259,227,0,21,31,77,18,86,16,64,0,0,0
DjGI009627_001,0,0,0,0,5,0,34,80,93,4,70,54,105,43,102,117,73,0,0,1,1,8,74,0,11,18,10,0
DjGI009628_001,0,0,0,0,0,0,0,6,59,0,3,51,12,1,3,8,3,1,0,0,0,0,0,0,0,0,0,0
DjGI009629_001,0,12,0,25,69,25,47,118,278,74,115,232,591,134,327,381,457,0,72,21,78,18,233,72,18,7,3,0
DjGI009630_001,0,0,0,11,13,29,31,29,30,5,57,32,15,14,86,26,47,0,16,0,19,30,0,0,13,0,0,0
DjGI009631_001,0,18,4,0,27,0,4,28,148,48,304,332,810,153,424,513,276,0,17,15,15,11,14,0,4,10,12,0
DjGI009632_001,0,0,12,0,0,0,12,10,0,0,0,28,42,0,15,2,65,0,0,0,0,0,0,0,0,0,0,0
DjGI009633_001,0,0,0,0,0,1,0,0,0,4,0,0,6,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0
DjGI009634_001,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
DjGI009635_001,0,1,0,6,16,0,6,0,0,0,0,0,1,9,45,32,20,0,5,5,22,0,0,0,0,5,0,0
DjGI009636_001,0,0,0,0,5,0,16,16,53,0,12,14,44,0,19,9,7,0,0,0,0,0,0,4,3,0,0,0
