geneID1,geneID2,cor,pValue,pValueAdjusted
DjGI008464_001,DjGI000343_002,-0.00262209628540205,0.5595003204283149,0.973724068119243
DjGI008464_001,DjGI000421_001,0.00305954192881521,0.49590700488352424,0.973724068119243
DjGI008464_001,DjGI002352_002,0.00155718522213066,0.7289123111124036,0.973724068119243
DjGI008464_001,DjGI002575_001,0.00765686185591986,0.08835068552862517,0.283801719752722
DjGI008464_001,DjGI002794_002,0.01874337486618662,3.0199452870572907e-5,1.4177280741401471e-4
DjGI008464_001,DjGI005503_001,0.00785077581172464,0.08058134931003376,0.260857964875968
DjGI008464_001,DjGI005508_001,0.02802684609895734,4.404397582018077e-10,2.7812851987585704e-9
DjGI008464_001,DjGI007737_001,-0.00219749691428456,0.6247828387339203,0.973724068119243
DjGI008464_001,DjGI007904_001,-0.00111312039904113,0.8043355655117697,0.973724068119243
DjGI008464_001,DjGI013375_001,-0.00138339685616731,0.758163175869601,0.973724068119243
DjGI008464_001,DjGI014726_001,-0.00132653516660604,0.7678117658283786,0.973724068119243
DjGI008464_001,DjGI015627_001,0.03494498850056194,7.260830054705996e-15,5.738583247350707e-14
DjGI008464_001,DjGI016113_001,0.02181282616290845,1.2019492143993336e-6,6.253892006171532e-6
DjGI008464_001,DjGI019481_001,0.00444177195655233,0.3228681498596495,0.9168427564235072
DjGI008464_001,DjGI001156_001,0.00106612736557414,0.8124387407565221,0.973724068119243
DjGI008464_001,DjGI001646_001,0.00433841586702458,0.33425566310276567,0.9438140402477754
DjGI008464_001,DjGI008469_001,-0.00151556451761871,0.7358836005021502,0.973724068119243
DjGI008464_001,DjGI008958_001,0.03373214893166852,5.927152311095757e-14,4.52001920517913e-13
DjGI008464_001,DjGI010762_001,0.04349442727736621,3.4970870338917377e-22,3.601639120472006e-21
DjGI008464_001,DjGI011033_001,0.0229790192737612,3.137979946349002e-7,1.7000227583528487e-6
DjGI008464_001,DjGI011385_001,-0.00168564081914034,0.7075397339752372,0.973724068119243
DjGI008464_001,DjGI012052_001,0.00730560760462912,0.10395324955293345,0.3288451434559231
DjGI008464_001,DjGI000336_002,0.01647608532463783,2.4519828501272725e-4,0.0010540150031313
DjGI008464_001,DjGI001156_002,0.00255257965833978,0.5699589729195336,0.973724068119243
DjGI008464_001,DjGI001195_001,-0.00301263249551843,0.5025368914890671,0.973724068119243
DjGI008464_001,DjGI001863_001,0.02864720934760587,1.8043597562492116e-10,1.152529025890641e-9
DjGI008464_001,DjGI002416_001,0.02920844928389123,7.919531084362194e-11,5.150788771665255e-10
DjGI008464_001,DjGI002597_002,0.02093432286084846,3.1663024798271453e-6,1.602399279304619e-5
DjGI008464_001,DjGI013739_001,-0.00172482988145911,0.7010641171773185,0.973724068119243
DjGI008464_001,DjGI017427_001,-0.00260044957943888,0.5627470275920876,0.973724068119243
DjGI008464_001,DjGI000925_003,0.04384282631537242,1.6307531555953398e-22,1.704102931422327e-21
DjGI008464_001,DjGI000739_002,-0.00188437758972065,0.674928211888995,0.973724068119243
DjGI008464_001,DjGI002726_002,-0.00177992555456058,0.6919967874932694,0.973724068119243
DjGI008464_001,DjGI003356_001,0.00588035107857477,0.1906147526246061,0.5711581819795486
DjGI008464_001,DjGI008554_001,0.04402608571194798,1.0891050039302119e-22,1.1476960959137995e-21
DjGI008464_001,DjGI014660_001,-0.00162931505685315,0.7168840909299417,0.973724068119243
DjGI008464_001,DjGI017892_001,-0.00131656129785148,0.7695079474013906,0.973724068119243
DjGI008464_001,DjGI018107_001,-0.00156072923507821,0.7283197290469903,0.973724068119243
DjGI008464_001,DjGI000501_004,0.04059953475019114,1.5710182188710265e-19,1.4667730847216406e-18
DjGI008464_001,DjGI000524_001,0.04931607436299989,4.63190241434228e-28,5.872170700416165e-27
DjGI008464_001,DjGI001827_002,0.03041997587018807,1.2706456986823626e-11,8.600101984984284e-11
DjGI008464_001,DjGI002551_002,0.04789043867044623,1.487483963790858e-26,1.7775077509893148e-25
DjGI008464_001,DjGI005329_001,5.036240418052537e-4,0.910753375585083,0.973724068119243
DjGI008464_001,DjGI005347_001,0.00968194391762671,0.03116985013525296,0.1078209151146735
DjGI008464_001,DjGI011446_001,0.03328659252516275,1.258876850472597e-13,9.427421091620125e-13
DjGI008464_001,DjGI012637_001,-6.058070436188028e-4,0.8927458647068083,0.973724068119243
DjGI008464_001,DjGI013312_001,-0.00125634267784901,0.7797720525669738,0.973724068119243
DjGI008464_001,DjGI014717_001,0.05150733351839039,1.8394965717045218e-30,2.476626785893283e-29
DjGI008464_001,DjGI000133_008,0.00280790201963279,0.5320119738583013,0.973724068119243
DjGI008464_001,DjGI001981_002,0.01057408807029249,0.01859903033320403,0.06635868322453868
DjGI008464_001,DjGI001991_001,0.06751561496428476,3.798556836742148e-51,8.546752882669833e-50
DjGI008464_001,DjGI006681_001,-0.00174921941909954,0.6970448806445786,0.973724068119243
DjGI008464_001,DjGI008208_001,0.0285509834620548,2.0747743627082623e-10,1.323562955520788e-9
DjGI008464_001,DjGI009213_001,0.03692447573575198,2.0207795501169296e-16,1.7079177415962888e-15
DjGI008464_001,DjGI009819_001,-8.79586161428706e-4,0.844795053252454,0.973724068119243
DjGI008464_001,DjGI010173_001,0.03919996495696695,2.5959452592021326e-18,2.3237897078341667e-17
DjGI008464_001,DjGI011653_001,-0.00143059397280282,0.7501829584544658,0.973724068119243
DjGI008464_001,DjGI019230_001,-0.00225061952776701,0.6164370436631573,0.973724068119243
DjGI008464_001,DjGI000482_002,0.00384796483689993,0.39176573123834113,0.973724068119243
DjGI008464_001,DjGI000696_004,-0.00208588349349997,0.642474386177071,0.973724068119243
DjGI008464_001,DjGI001531_002,-0.00192458312644533,0.6684019240661374,0.973724068119243
DjGI008464_001,DjGI001818_001,-0.00102150751060441,0.8201513479111879,0.973724068119243
DjGI008464_001,DjGI002306_001,0.03112373128510517,4.247729223091398e-12,2.9468621485196574e-11
DjGI008464_001,DjGI004375_001,-0.00166093883929106,0.7116324312197713,0.973724068119243
DjGI008464_001,DjGI008738_001,-0.0021574660920489,0.6311038808789232,0.973724068119243
DjGI008464_001,DjGI010446_001,0.02003599950085517,8.206323919723767e-6,4.022628849756645e-5
DjGI008464_001,DjGI010622_001,-0.00181436038713942,0.6863519397962409,0.973724068119243
DjGI008464_001,DjGI000007_005,0.00254019592466787,0.571831821444083,0.973724068119243
DjGI008464_001,DjGI000014_008,0.01698029761244533,1.5716474480273435e-4,6.892343286125181e-4
DjGI008464_001,DjGI000068_011,0.03562996776243848,2.148678806038816e-15,1.7338692465531323e-14
DjGI008464_001,DjGI000256_001,0.015900426624239,4.01527348766211e-4,0.00168540261099766
DjGI008464_001,DjGI000898_004,0.0076700743777377,0.08780281525314149,0.282587024606599
DjGI008464_001,DjGI007280_001,0.12459663715555289,1.4555902762411235e-170,1.731112721386764e-168
DjGI008464_001,DjGI010796_001,-0.0018206643673334,0.6853204189482854,0.973724068119243
DjGI008464_001,DjGI001184_002,0.00536603292649437,0.23236395065612575,0.684350196655276
DjGI008464_001,DjGI005847_001,0.03974717528203861,8.770272631944579e-19,7.965002144829668e-18
DjGI008464_001,DjGI009750_001,0.00627244523405909,0.1627051801349977,0.4958586789349076
DjGI008464_001,DjGI001389_003,-0.00258621875295557,0.5648863971410407,0.973724068119243
DjGI008464_001,DjGI004995_001,-0.00165798307844644,0.7121227102695397,0.973724068119243
DjGI008464_001,DjGI005226_001,0.10349951159235836,4.932986348685887e-118,3.242140369958685e-116
DjGI008464_001,DjGI007496_001,0.05036985524624263,3.3417857932675886e-29,4.381160114795695e-28
DjGI008464_001,DjGI018401_001,-0.00142525781943401,0.7510838885977855,0.973724068119243
DjGI008464_001,DjGI002073_001,0.01195801837080354,0.00777902765701521,0.02904054046845366
DjGI008464_001,DjGI000029_005,-0.00291309971339025,0.5167579756419445,0.973724068119243
DjGI008464_001,DjGI000177_001,0.03976911871389056,8.394233606220064e-19,7.637376477790386e-18
DjGI008464_001,DjGI000480_002,0.0430393682155641,9.387283696829395e-22,9.491797989000571e-21
DjGI008464_001,DjGI000482_003,-0.00354398776038492,0.4302495419947781,0.973724068119243
DjGI008464_001,DjGI000836_001,0.0461983809204335,8.017852109776308e-25,8.919637257980546e-24
DjGI008464_001,DjGI000868_001,0.05234334695329918,2.096075489585248e-31,2.8842691654210233e-30
DjGI008464_001,DjGI001389_002,-0.0026933827148183,0.5488730422072553,0.973724068119243
DjGI008464_001,DjGI005579_001,5.890087807052583e-4,0.8957026467975043,0.973724068119243
DjGI008464_001,DjGI010899_001,1.3337953267014444e-4,0.9763179460963836,0.985591782690266
DjGI008464_001,DjGI011668_001,0.05357772678981946,7.963516351263494e-33,1.1597015794332696e-31
DjGI008464_001,DjGI011736_001,-9.066746012792856e-4,0.8400787960543858,0.973724068119243
DjGI008464_001,DjGI012191_001,2.160169020880555e-4,0.9616544995785712,0.977652290951256
DjGI008464_001,DjGI015178_001,0.00224293196620513,0.6176417641960372,0.973724068119243
DjGI008464_001,DjGI000716_002,0.03155908908624295,2.130714112107482e-12,1.4947917120754036e-11
DjGI008464_001,DjGI000728_001,0.05122044133636504,3.845365346695028e-30,5.14949059161975e-29
DjGI008464_001,DjGI005199_001,-0.00222856846466157,0.6198954300140835,0.973724068119243
DjGI008464_001,DjGI012690_001,-0.00230044926497114,0.6086533486816913,0.973724068119243
DjGI008464_001,DjGI012757_001,0.05110664646558237,5.1459848870582256e-30,6.854451869561554e-29
DjGI008464_001,DjGI016636_001,-0.0012077795933915,0.7880776520216337,0.973724068119243
DjGI008464_001,DjGI018440_001,-0.00225814498634963,0.6152587259343809,0.973724068119243
DjGI008464_001,DjGI000029_010,0.02128868577920057,2.1517770399961896e-6,1.1001152829867927e-5
DjGI008464_001,DjGI000222_002,0.01103496658002507,0.01404715510054763,0.05095826922224215
DjGI008464_001,DjGI000421_002,5.462348291187264e-4,0.9032380449277084,0.973724068119243
DjGI008464_001,DjGI003571_001,-6.595478818302649e-4,0.8832967646151323,0.973724068119243
DjGI008464_001,DjGI003822_002,-8.290888086667213e-4,0.8536016815868106,0.973724068119243
DjGI008464_001,DjGI004846_001,0.07566438291064458,8.236402432088796e-64,2.523977309710646e-62
DjGI008464_001,DjGI005698_001,0.0106973899572662,0.01726963118416842,0.06196968948629401
DjGI008464_001,DjGI008311_001,-0.00221909705899522,0.621383472588554,0.973724068119243
DjGI008464_001,DjGI009685_001,-0.00163601995596335,0.7157695012401473,0.973724068119243
DjGI008464_001,DjGI010676_001,-0.00182646293647384,0.6843721161631562,0.973724068119243
DjGI008464_001,DjGI015862_001,-0.00106308552267203,0.8129639593132791,0.973724068119243
DjGI008464_001,DjGI000131_001,0.03245918433363935,4.969418867300346e-13,3.592221019126661e-12
DjGI008464_001,DjGI000480_006,0.01444233777304439,0.0013066986645038,0.00529785700421796
DjGI008464_001,DjGI003980_001,-0.00119365308445294,0.7904982437960932,0.973724068119243
DjGI008464_001,DjGI004587_001,0.02403271136558325,8.816038432437327e-8,4.925739593962466e-7
DjGI008464_001,DjGI006064_001,0.003358927967554,0.4547154710137512,0.973724068119243
DjGI008464_001,DjGI008473_001,0.11326026523494873,4.2202514531852113e-141,3.572907798077986e-139
DjGI008464_001,DjGI000375_004,0.04313539384942296,7.628120261891714e-22,7.728693855608339e-21
DjGI008464_001,DjGI000745_002,0.0221666327609866,8.052572273176405e-7,4.269914915553731e-6
DjGI008464_001,DjGI001081_001,0.00985820408243281,0.02822610396887396,0.098609485314334
DjGI008464_001,DjGI001389_001,-0.00268940868577879,0.5494628530492385,0.973724068119243
DjGI008464_001,DjGI002416_002,0.02850039041167277,2.2324385007844966e-10,1.422325294823796e-9
DjGI008464_001,DjGI004158_001,0.01986031370286912,9.841976479388406e-6,4.791488549175934e-5
DjGI008464_001,DjGI004428_001,0.01488620322763997,9.219916336968972e-4,0.00377487558222623
DjGI008464_001,DjGI010457_001,0.00359429915585059,0.4237326455912928,0.973724068119243
DjGI008464_001,DjGI010888_001,-0.00213605297430479,0.6344962553699296,0.973724068119243
DjGI008464_001,DjGI015770_001,-6.728383573489813e-4,0.8809624430514494,0.973724068119243
DjGI008464_001,DjGI015831_001,-0.00108569963433085,0.809061330565814,0.973724068119243
DjGI008464_001,DjGI018480_001,-9.869852369760637e-4,0.8261305719648679,0.973724068119243
DjGI008464_001,DjGI000482_004,0.00823954953372866,0.06667568498383784,0.218964527609645
DjGI008464_001,DjGI000483_002,-0.00290503299153337,0.5179196022650807,0.973724068119243
DjGI008464_001,DjGI002215_002,-0.00267534539223699,0.5515525818822553,0.973724068119243
DjGI008464_001,DjGI002832_001,-0.00264608061848273,0.5559136485043377,0.973724068119243
DjGI008464_001,DjGI004116_001,0.00350443279345637,0.4354137536422521,0.973724068119243
DjGI008464_001,DjGI004549_001,0.01931376798771176,1.7161673040882884e-5,8.226732902035509e-5
DjGI008464_001,DjGI004675_001,-3.384495060877188e-4,0.9399549373925994,0.973724068119243
DjGI008464_001,DjGI006158_001,0.00440423525796205,0.3269742507463327,0.926396132999394
DjGI008464_001,DjGI006693_001,-0.00132798624035327,0.767565084939233,0.973724068119243
DjGI008464_001,DjGI007810_001,-0.00167889994666261,0.7086557495976424,0.973724068119243
DjGI008464_001,DjGI011137_001,0.01507765870479726,7.909948861741292e-4,0.00325454650448086
DjGI008464_001,DjGI011441_001,-0.0010374243058734,0.8173980690442983,0.973724068119243
DjGI008464_001,DjGI019315_001,-0.00137109022720799,0.7602482957366236,0.973724068119243
DjGI008464_001,DjGI000524_006,0.00580797191884567,0.19613099318037475,0.584880185633416
DjGI008464_001,DjGI002547_002,-0.00187575315566572,0.67633136785833,0.973724068119243
DjGI008464_001,DjGI006405_001,-5.580277565077063e-4,0.901159609612399,0.973724068119243
DjGI008464_001,DjGI007956_001,0.01845292365958754,4.003172497350248e-5,1.8566245704980955e-4
DjGI008464_001,DjGI008202_001,0.0093925065134303,0.03657515306660959,0.12530376513560693
DjGI008464_001,DjGI009273_001,-0.00173383958989603,0.6995783942063738,0.973724068119243
DjGI008464_001,DjGI014847_001,-0.00162625513657122,0.7173929577533016,0.973724068119243
DjGI008464_001,DjGI000036_005,-0.00260983643085452,0.5613380132688317,0.973724068119243
DjGI008464_001,DjGI000048_001,-0.00281978618472306,0.5302773728449226,0.973724068119243
DjGI008464_001,DjGI000201_002,0.04695009435844989,1.3879156196916917e-25,1.5937100046804595e-24
DjGI008464_001,DjGI000501_001,0.02517520151533473,2.0949890398555538e-8,1.215385627651393e-7
DjGI008464_001,DjGI006330_001,-2.782365881273897e-4,0.9506223173842367,0.9747526910430436
DjGI008464_001,DjGI007611_001,0.04838691016010398,4.494792539898807e-27,5.489361549338518e-26
DjGI008464_001,DjGI011052_001,-0.00205505782467626,0.6473970087931425,0.973724068119243
DjGI008464_001,DjGI000941_003,-0.00361166005143713,0.4214973391809903,0.973724068119243
DjGI008464_001,DjGI000375_002,0.03029834636819147,1.5318142960902497e-11,1.0311876561955252e-10
DjGI008464_001,DjGI000107_004,0.01769342538360145,8.208883529757008e-5,3.714073662240603e-4
DjGI008464_001,DjGI000355_002,0.00854849898312596,0.05709035747538931,0.18885187787388716
DjGI008464_001,DjGI001090_002,0.01749371339466917,9.870248567754095e-5,4.4376140050343574e-4
DjGI008464_001,DjGI002319_001,-0.00164373917583966,0.7144870457124193,0.973724068119243
DjGI008464_001,DjGI002664_001,0.00191296875480075,0.6702846594791096,0.973724068119243
DjGI008464_001,DjGI002671_001,-0.00174313516637316,0.6980467353963111,0.973724068119243
DjGI008464_001,DjGI004317_001,0.01505032165313798,8.085779070165068e-4,0.00332141993877257
DjGI008464_001,DjGI004324_001,0.04902614130119173,9.45617883842718e-28,1.1867742034659239e-26
DjGI008464_001,DjGI005482_001,0.17533183185487558,0,0
DjGI008464_001,DjGI008543_001,0.00129515489507726,0.7731520911325861,0.973724068119243
DjGI008464_001,DjGI009652_001,0.00855083511994708,0.0570224937662244,0.18875238990211457
DjGI008464_001,DjGI015256_001,0.00140036034696081,0.7552919250180005,0.973724068119243
DjGI008464_001,DjGI000003_012,-0.00129569528241187,0.773060035736437,0.973724068119243
DjGI008464_001,DjGI000048_002,-8.254893519986564e-5,0.9853417880194502,0.9917628527290016
DjGI008464_001,DjGI000068_010,0.01904457201412742,2.245071396333396e-5,1.0669963486855674e-4
DjGI008464_001,DjGI000524_003,0.04150430887180029,2.4346347472241375e-20,2.334165175121798e-19
DjGI008464_001,DjGI000524_004,0.10459015519515996,1.6621775427851466e-120,1.121969841379974e-118
DjGI008464_001,DjGI001835_002,0.00642010399562289,0.15303430740001778,0.4689609604068029
DjGI008464_001,DjGI003037_001,-0.00235520240441111,0.6001514332764906,0.973724068119243
DjGI008464_001,DjGI003123_001,0.05393012767650037,3.087451721884507e-33,4.6173117816805705e-32
DjGI008464_001,DjGI003202_002,0.03298648322708625,2.0794785689848197e-13,1.529748962014606e-12
DjGI008464_001,DjGI005700_001,0.02215778284290433,8.134250323334061e-7,4.3086511521796e-6
DjGI008464_001,DjGI018421_001,9.71468612013269e-4,0.8288213463139606,0.973724068119243
DjGI008464_001,DjGI018710_001,0.00317939447994715,0.4791819718100909,0.973724068119243
DjGI008464_001,DjGI000075_006,0.0189870914633781,2.376560140492002e-5,1.127342630746206e-4
DjGI008464_001,DjGI000131_005,0.05869251544463168,4.631275828047893e-39,8.004575349861323e-38
DjGI008464_001,DjGI000177_003,0.06510995543676386,1.102157590875042e-47,2.293865486008681e-46
DjGI008464_001,DjGI000178_002,0.01777605944528675,7.601957499832194e-5,3.448844478806704e-4
DjGI008464_001,DjGI000467_001,0.00892593062916961,0.04696389092269049,0.15765096448846708
DjGI008464_001,DjGI000714_003,0.01314517207719723,0.00343614186655448,0.01334644527483644
DjGI008464_001,DjGI002413_002,-5.862269462010153e-4,0.8961924383164945,0.973724068119243
DjGI008464_001,DjGI002486_002,0.0332013048868169,1.4525217032571742e-13,1.0812171530913897e-12
DjGI008464_001,DjGI005124_001,0.01594452216312895,3.868530394272202e-4,0.00162791148436307
DjGI008464_001,DjGI007804_001,0.04442852895747747,4.462102830420514e-23,4.722077041938658e-22
DjGI008464_001,DjGI008730_001,-0.00237866148384793,0.5965252847190616,0.973724068119243
DjGI008464_001,DjGI015830_001,-0.00157259973433364,0.7263360885028969,0.973724068119243
DjGI008464_001,DjGI000213_005,0.04693146940300519,1.450046293395328e-25,1.6612342283279043e-24
DjGI008464_001,DjGI000501_005,0.02396623216371791,9.56635952874317e-8,5.321154325843222e-7
DjGI008464_001,DjGI001341_003,-9.658168697329536e-4,0.8298019291680564,0.973724068119243
DjGI008464_001,DjGI001818_002,-0.00112100867752076,0.8029773943962413,0.973724068119243
DjGI008464_001,DjGI001966_001,-0.00193622306662099,0.6665171342081182,0.973724068119243
DjGI008464_001,DjGI003959_002,-5.681927508740008e-4,0.8993686311453319,0.973724068119243
DjGI008464_001,DjGI004700_001,-0.00106780641123677,0.8121488651465625,0.973724068119243
DjGI008464_001,DjGI006656_001,-0.00247807666803393,0.5812702708004365,0.973724068119243
DjGI008464_001,DjGI008082_001,-0.00127645729386864,0.7763391989332072,0.973724068119243
DjGI008464_001,DjGI008144_001,0.11263300522792036,1.4843995346565258e-139,1.176916773906246e-137
DjGI008464_001,DjGI008303_001,-0.00121741583311611,0.7864276442951744,0.973724068119243
DjGI008464_001,DjGI012169_001,-0.00132956710767008,0.767296366089334,0.973724068119243
DjGI008464_001,DjGI013025_001,0.00635372606577588,0.1573261965658743,0.48093289586691673
DjGI008464_001,DjGI016108_001,-0.00160029981245898,0.7217143701159535,0.973724068119243
DjGI008464_001,DjGI000131_012,0.060782779407376183,9.011583759853783e-42,1.6733405531773103e-40
DjGI008464_001,DjGI000329_001,0.00845758132993791,0.05978412113175016,0.1972402146982114
DjGI008464_001,DjGI001621_001,-4.336782033088496e-4,0.923106850121923,0.973724068119243
DjGI008464_001,DjGI001938_001,0.04320566276574537,6.551538804140062e-22,6.664956482012141e-21
DjGI008464_001,DjGI002021_001,0.00486994937864714,0.27841832814097695,0.8080764375736083
DjGI008464_001,DjGI002168_001,-0.00263180516353539,0.55804708074692555,0.973724068119243
DjGI008464_001,DjGI002486_001,0.04849352685565501,3.470601324543273e-27,4.2804083002700366e-26
DjGI008464_001,DjGI004268_001,-0.00182228898201341,0.685054678046402,0.973724068119243
DjGI008464_001,DjGI005257_001,0.01688538803163262,1.7104535940601378e-4,7.461760438716496e-4
DjGI008464_001,DjGI010064_001,0.06544998769935233,3.6344047478914434e-48,7.725043283284153e-47
DjGI008464_001,DjGI015611_001,-9.92936266169002e-4,0.8250991296990513,0.973724068119243
DjGI008464_001,DjGI000213_003,0.04677638058120013,2.0867050185412647e-25,2.368884447184913e-24
DjGI008464_001,DjGI000483_001,-0.00267061588836034,0.5522562369747425,0.973724068119243
DjGI008464_001,DjGI002064_002,0.01247084728364165,0.00550892736981035,0.02092554540851918
DjGI008464_001,DjGI004191_001,0.04630874617731094,6.208502893575585e-25,6.984565755272531e-24
DjGI008464_001,DjGI004458_001,0.02200790274818629,9.644897688131948e-7,5.0605319277541045e-6
DjGI008464_001,DjGI008042_001,-5.523026459907779e-4,0.9021685435322704,0.973724068119243
DjGI008464_001,DjGI008446_001,0.01556061595260552,5.333265947429213e-4,0.00222739660597064
DjGI008464_001,DjGI018381_001,0.01417900884477561,0.0016001023730655,0.00641968783410617
DjGI008464_001,DjGI000131_009,0.04032530117143051,2.742563661431712e-19,2.5368713868243334e-18
DjGI008464_001,DjGI000068_012,0.03227364300542667,6.730288859823758e-13,4.823212748180727e-12
DjGI008464_001,DjGI000861_001,0.04226509033615908,4.9204572658160446e-21,4.8476694364400684e-20
DjGI008464_001,DjGI001341_002,-0.00180570438662987,0.6877692740062292,0.973724068119243
DjGI008464_001,DjGI005139_001,-0.00167219305158044,0.7097667610089354,0.973724068119243
DjGI008464_001,DjGI007286_001,-7.319126404533567e-4,0.8705995000118629,0.973724068119243
DjGI008464_001,DjGI013895_001,0.00702286342722525,0.11804032782825712,0.3694139372230839
DjGI008464_001,DjGI014114_001,0.01429645437295854,0.00146246085651171,0.0058958773028862
DjGI008464_001,DjGI015848_001,-8.915379235484627e-4,0.8427134846349679,0.973724068119243
DjGI008464_001,DjGI016483_001,-4.3682460080467553e-4,0.9225507283685104,0.973724068119243
DjGI008464_001,DjGI018287_001,-1.832351382671404e-4,0.9674701283751932,0.980424688828178
DjGI008464_001,DjGI001186_002,0.01914543902943305,2.030902791377162e-5,9.688977500409668e-5
DjGI008464_001,DjGI002197_001,0.00134731524132583,0.7642814315555004,0.973724068119243
DjGI008464_001,DjGI002547_001,-0.00130217920786685,0.7719557433900505,0.973724068119243
DjGI008464_001,DjGI002855_001,0.01673710726555038,1.9506013945685957e-4,8.494554460218076e-4
DjGI008464_001,DjGI003504_002,-8.767620275152256e-4,0.8452870750549464,0.973724068119243
DjGI008464_001,DjGI004147_001,-0.00211278968058005,0.6381904626884338,0.973724068119243
DjGI008464_001,DjGI012851_001,0.05289297508326696,4.932286791059366e-32,6.901056728667095e-31
DjGI008464_001,DjGI013089_001,0.08294966407636463,2.3318735538394454e-76,8.379646331962615e-75
DjGI008464_001,DjGI019108_001,0.04037394866128821,2.485128747106555e-19,2.303008922411361e-18
DjGI008464_001,DjGI000131_008,0.0845340350014273,3.055623267736704e-79,1.139017777786928e-77
DjGI008464_001,DjGI000269_002,0.02144351982213531,1.8141792926290096e-6,9.322865809343524e-6
DjGI008464_001,DjGI000432_001,-0.00126358670381655,0.778535254781742,0.973724068119243
DjGI008464_001,DjGI000501_002,0.0196338215806616,1.2413690972277414e-5,6.008370775826132e-5
DjGI008464_001,DjGI001186_001,0.00660069360242416,0.14180856914901976,0.43643487547711257
DjGI008464_001,DjGI001285_001,0.03202296785374857,1.011219144224426e-12,7.226093884693859e-12
DjGI008464_001,DjGI001984_001,-6.588377380260437e-4,0.8834215220434398,0.973724068119243
DjGI008464_001,DjGI003469_001,0.0472055931610435,7.598179671099389e-26,8.826257548172429e-25
DjGI008464_001,DjGI004739_001,-0.00209176902742964,0.6415362856785425,0.973724068119243
DjGI008464_001,DjGI007543_001,0.04613844029927357,9.210273277877664e-25,1.0200735038358963e-23
DjGI008464_001,DjGI008987_001,0.02633504979663116,4.566731347548247e-9,2.738394127371368e-8
DjGI008464_001,DjGI009406_001,-0.00102828175465347,0.8189792696917495,0.973724068119243
DjGI008464_001,DjGI009650_001,-9.36613729144052e-4,0.8348728949159525,0.973724068119243
DjGI008464_001,DjGI013171_001,0.0418401987386057,1.2060516972932132e-20,1.1674860906937209e-19
DjGI008464_001,DjGI000269_001,0.01534021704768253,6.392901706433718e-4,0.00266548781499469
DjGI008464_001,DjGI001556_002,0.05851974051010785,7.683310642645943e-39,1.3188363113407726e-37
DjGI008464_001,DjGI003123_002,-0.00206731608419342,0.6454375958195361,0.973724068119243
DjGI008464_001,DjGI004565_001,0.02367350417120813,1.3672452016719505e-7,7.554634714990478e-7
DjGI008464_001,DjGI008433_001,-0.00209592643953307,0.6408739766474297,0.973724068119243
DjGI008464_001,DjGI008580_001,0.04470462679474825,2.408048855594534e-23,2.5907545059925673e-22
DjGI008464_001,DjGI012574_001,9.597565023156192e-4,0.8308537034611607,0.973724068119243
DjGI008464_001,DjGI013588_001,-0.00106822947891936,0.8120758294987284,0.973724068119243
DjGI008464_001,DjGI013870_001,-0.00204371572716902,0.6492121578091392,0.973724068119243
DjGI008464_001,DjGI013951_001,-0.00233097118625213,0.60390736654200206,0.973724068119243
DjGI008464_001,DjGI018928_001,0.01300944286673182,0.00378495545797455,0.01461039606845664
DjGI008464_001,DjGI000068_014,0.02214371777570062,8.265704401792908e-7,4.3736433778554635e-6
DjGI008464_001,DjGI000047_003,0.04936923857309769,4.061883968882859e-28,5.16262351770226e-27
DjGI008464_001,DjGI000131_003,0.03980353639557726,7.836264524614268e-19,7.155784515621259e-18
DjGI008464_001,DjGI000417_004,4.80060587073064e-4,0.9149127734546142,0.973724068119243
DjGI008464_001,DjGI001119_001,-0.00136908286527881,0.7605885700865709,0.973724068119243
DjGI008464_001,DjGI001835_001,0.03750221176614162,6.851803149824823e-17,5.880542394050685e-16
DjGI008464_001,DjGI002054_001,0.00446778896277746,0.32004199151176344,0.9093343274182356
DjGI008464_001,DjGI003341_002,0.01219908268376058,0.0066241508455704,0.02495296642053103
DjGI008464_001,DjGI006386_001,0.0189137820103395,2.5549100932916825e-5,1.2073581755905349e-4
DjGI008464_001,DjGI012071_001,0.02298665688682088,3.1098324230754417e-7,1.6866029265213715e-6
DjGI008464_001,DjGI018393_001,0.02363058705878774,1.4402408413070026e-7,7.949174588208261e-7
DjGI008464_001,DjGI018650_001,-0.00172797482759489,0.7005453776245278,0.973724068119243
DjGI008464_001,DjGI000274_004,0.01367790864012947,0.00233187354761234,0.0092004015563378
DjGI008464_001,DjGI001048_002,-0.00129587415034206,0.7730295661508008,0.973724068119243
DjGI008464_001,DjGI001291_001,0.0553375454573711,6.598285223857443e-35,1.039698255304982e-33
DjGI008464_001,DjGI002175_001,0.0881108704971421,5.95659470911573e-86,2.4387861124617273e-84
DjGI008464_001,DjGI004325_001,-8.344380060864851e-4,0.8526679087062772,0.973724068119243
DjGI008464_001,DjGI005665_001,0.00588849746327861,0.1900011150279835,0.5696612062213551
DjGI008464_001,DjGI005828_001,0.02413971927381231,7.726449568688774e-8,4.341239099617595e-7
DjGI008464_001,DjGI009895_001,0.01283188350998182,0.00428979807217775,0.01648272413117528
DjGI008464_001,DjGI000091_001,0.03290016734626172,2.4004476046210044e-13,1.7632699683943996e-12
DjGI008464_001,DjGI000501_003,0.03729587367641369,1.0101355577890875e-16,8.639772450610433e-16
DjGI008464_001,DjGI001090_001,0.00676156652651516,0.13235109014050703,0.41010775139691846
